OBJECTID,DamID,Fault length (km),DIST DAM TO FAULT [m],EQ PREF MCE MW,FW or HW,ASSCM Classification,GMM code (1=craton; 2=ext),A12_med,AB06_med,D15_med,ESHM_med,NGAE_med,S09yc_med,S09nc_med,A12_std,AB06_std,D15_std,ESHM_std,NGAE_std,S09yc_std,S09nc_std,A12_wt,AB06_wt,D15_wt,ESHM_wt,NGAE_wt,S09yc_wt,S09nc_wt
1490,216,43,10958.3,7.1,HW,,1,-1.0024074040068203,-1.3849061527123556,-1.7381861919147845,-1.2940339612447531,-0.9254808392711801,-0.3309172436116037,-1.0055278176938847,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1491,216,55,11746.2,7.3,HW,,1,-0.9328063851839117,-1.3238350069532032,-1.6649660394523342,-1.1815338232473394,-0.8442410713950033,-0.13044524112185238,-0.8285244010504732,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1492,216,15,14902.8,6.6,HW,,1,-1.7744646258893013,-2.173791370391236,-2.2701655855227916,-1.9222563545635942,-1.5754364925875493,-1.3269748557860621,-1.9237046075621806,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1493,216,54,21458.8,7.3,HW,,1,-1.4885186826701995,-1.9386687608337467,-1.978056530460466,-1.6139570862132095,-1.2746033620116655,-0.7021953175486229,-1.3051439569991168,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1494,216,79,35101.7,7.4,HW,,1,-1.919992024249205,-2.3750778510680264,-2.2253126039748357,-1.9021815814678902,-1.638443900076381,-1.1013856804738695,-1.6494804982072393,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1495,216,17,35774.4,6.7,HW,,1,-2.6296724657518182,-3.0418989193305292,-2.750868084944737,-2.561136769300527,-2.3681546084299807,-2.12597535619884,-2.58125013387024,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1496,216,24,39299.7,6.8,HW,,1,-2.6129222826715357,-3.0341086105029653,-2.7268816390689725,-2.548784133098375,-2.375330075543988,-2.0826883675276395,-2.5276004876665596,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1497,216,54,45728.7,7.3,HW,,1,-2.272798583282357,-2.7241989728708242,-2.4581914222978876,-2.203866808853697,-2.0056552300005333,-1.5393143264901321,-2.027864404267323,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1498,216,14,50128.8,6.6,HW,,1,-3.1586092154603587,-3.5486467676522513,-3.105559466747439,-2.948943424140933,-2.9098569872400852,-2.6957581592543183,-3.1018450275065907,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1499,216,93,57767.4,7.5,HW,,1,-2.368124213377445,-2.8203786742037003,-2.5104189060918434,-2.196855490748287,-2.011276330795195,-1.527497375805283,-1.9963341604597902,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1500,216,47,57922.4,7.2,HW,,1,-2.615158032822936,-3.0606714844331795,-2.6943249600050794,-2.491736775658432,-2.3195929748599324,-1.938701717917431,-2.3391773406079133,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1501,216,42,58118.0,7.1,HW,,1,-2.717039819425504,-3.156926342273527,-2.7696887797515797,-2.5921376773260643,-2.424598530804928,-2.0857608886371177,-2.468689360303748,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1502,216,54,65560.2,7.3,HW,,1,-2.658379629271299,-3.1075310838360153,-2.7208600676588413,-2.4948644354805545,-2.3006814095832437,-1.931990628397869,-2.3051466450659763,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1503,216,38,69065.2,7.1,HW,,1,-2.9080163042344123,-3.3470504642243966,-2.904693858783809,-2.7366957092216393,-2.5448540205914587,-2.2752006839163816,-2.593348225362334,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1504,216,111,76588.6,7.6,HW,,1,-2.593205458874628,-2.9601858408925064,-2.669435656492745,-2.3198198819454467,-2.090381444164397,-1.7011072230083057,-2.0950117179603156,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1505,216,13,78050.8,6.5,HW,,1,-3.8371880393291753,-4.08299360308286,-3.589486415077294,-3.446354588230199,-3.3606028249801168,-3.366066648138494,-3.606537485704168,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1506,216,23,82278.9,6.8,HW,,1,-3.4236963845795323,-3.7016277362535877,-3.315931648294355,-3.189835427843572,-3.0006885782116393,-2.9368390802390034,-3.161642366360572,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1507,216,24,87613.9,6.8,HW,,1,-3.410950455590593,-3.7076298410663786,-3.3719218091844536,-3.2455840036144723,-3.0318744772678303,-3.0129851446791935,-3.216167129912507,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1508,216,172,91082.1,7.8,HW,,1,-2.4578826359544723,-2.859690811539302,-2.7176101773548664,-2.251618793151721,-1.9971413024758564,-1.6453938323316122,-2.0473035782129836,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1509,218,38,27585.0,7.1,HW,,1,-1.9057189353163766,-2.3547775587531254,-2.250315663624917,-1.9840541360193082,-1.6716617866891663,-1.2390012785370799,-1.7671683044698632,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1510,218,31,27993.3,7.0,HW,,1,-2.015697193222669,-2.4593945971609132,-2.3302870713665387,-2.084993540739694,-1.7712098240975278,-1.396577488893836,-1.9097100910696378,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1511,218,19,80914.7,6.7,HW,,1,-3.570022279086017,-3.822104588858533,-3.402145993247302,-3.2765104945259385,-3.1223130492710807,-3.077480658531912,-3.3040455895080463,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1512,218,14.25,94537.5,6.6,HW,,1,-3.6868118999955293,-3.9661383795004728,-3.65281940606358,-3.5199469117690576,-3.3303698509390367,-3.434560024991182,-3.6070429031261444,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1513,219,38,2507.4,7.1,HW,,1,-0.29729487993255144,-0.4266926446808215,-1.3772389586991889,-0.6722049053044021,-0.4840642426379057,0.37669078909267517,-0.4231529923118227,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1514,219,31,23989.4,7.0,HW,,1,-1.849878662526887,-2.2936836285183624,-2.2317597729348533,-1.9610692664226554,-1.6168142442480342,-1.2281215702524364,-1.7660027284035362,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1515,219,19,59937.6,6.7,HW,,1,-3.229669302589438,-3.6298674593496463,-3.146715758862936,-3.00980888145649,-2.936421245036113,-2.7303416399723006,-3.067351746060393,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1516,219,14.25,67057.8,6.6,HW,,1,-3.503498210907479,-3.887957277460604,-3.3445388586485967,-3.2083409666762535,-3.1390821724857076,-3.019942548475979,-3.3136672966915866,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1517,220,19,41222.6,6.7,HW,,1,-2.7935190632070013,-3.202064049719136,-2.8549100724584227,-2.6831118867384003,-2.5501576442964593,-2.2951707628314857,-2.7295207725840576,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1518,220,38,41561.8,7.1,HW,,1,-2.3484101497703156,-2.7928398411372135,-2.5244721888248507,-2.3151772974928986,-2.102809851756441,-1.7052270057748535,-2.1716354796299284,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1519,220,31,80403.0,7.0,HW,,1,-3.1681226526352755,-3.4755817475581328,-3.1121484586491226,-2.966622676141476,-2.731104354028455,-2.5989315754499493,-2.849240978738089,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1520,220,14.25,83515.9,6.6,HW,,1,-3.7144747127921685,-3.9537386047292165,-3.537779587989449,-3.4067429196427947,-3.266955491762133,-3.2802988385769307,-3.494816327955866,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1526,223,79,8622.3,7.4,HW,,1,-0.6521596722838278,-1.0268421113167414,-1.4959410469076453,-0.9092667609080161,-0.6409027265459223,0.23588029838569438,-0.5266519047887233,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1527,223,54,15774.2,7.3,HW,,1,-1.1923255936676087,-1.6238494575897833,-1.8090759641079863,-1.3867360772349875,-1.0356715698428596,-0.3970453368024931,-1.0495259910029737,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1528,223,55,19666.3,7.3,HW,,1,-1.4025456520219333,-1.849235401320736,-1.9284627380556598,-1.5485142423936669,-1.2051530150182395,-0.6133267864292924,-1.2303613823097637,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1529,223,24,27249.8,6.8,HW,,1,-2.1994355734768276,-2.6278119040556263,-2.471622192996284,-2.2411255060229496,-1.9641241247477974,-1.6602746658225658,-2.1615818661301076,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1530,223,33,31054.2,7.0,HW,,1,-2.128512811937308,-2.5712144484067023,-2.398610701644588,-2.169204513713847,-1.8780126325256858,-1.512536417646259,-2.0093840271808943,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1531,223,53,39112.4,7.2,HW,,1,-2.1904077042649237,-2.6404679191324214,-2.4138837863930225,-2.1725017184364313,-1.9449375724787066,-1.4936405698572863,-1.9847187205805088,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1532,223,54,46833.2,7.3,HW,,1,-2.2982076254095203,-2.7493593776235294,-2.4748260105545907,-2.222965046318566,-2.0313701030208584,-1.5676281952550088,-2.0530113014706526,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1533,223,10,54326.2,6.4,HW,,1,-3.5568294015160613,-3.9122435537279574,-3.392800615636748,-3.2139332519019486,-3.2506854243680854,-3.1165492457861013,-3.4987081664793784,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1534,223,43,55578.7,7.1,HW,,1,-2.667712913806676,-3.1080395702821395,-2.735783330752552,-2.554940467981898,-2.3869342400956524,-2.037995352826217,-2.4381290395366904,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1535,223,15,58916.8,6.6,HW,,1,-3.3498693673495827,-3.7363335927884926,-3.236035481872221,-3.09246267704709,-3.0463706404938655,-2.873062203500172,-3.2158806944376233,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1536,223,17,66073.9,6.7,HW,,1,-3.3437978131316766,-3.742685635476165,-3.2273193873447776,-3.0959479131766985,-3.000716380378397,-2.840211104426409,-3.1403181152964588,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1537,223,42,68260.1,7.1,HW,,1,-2.895021473306855,-3.3340635950273665,-2.8953064823366774,-2.7268289719199146,-2.536390382806545,-2.262066952421908,-2.5845237617184944,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1538,223,172,84974.2,7.8,HW,,1,-2.4649267297649144,-2.8528191609327327,-2.663106687287865,-2.197967332863781,-1.9662405106235463,-1.5658679951667331,-1.9908948165437035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1539,223,14,91903.2,6.6,HW,,1,-3.6931185649418885,-3.9631746785242155,-3.6261804147510532,-3.494060028372413,-3.3160761953259663,-3.398886877016394,-3.5807606340063884,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1540,223,54,91963.5,7.3,HW,,1,-2.8216767361255757,-3.202903908338932,-2.9947884438307404,-2.7739073661376863,-2.4755514826477762,-2.3190027038281777,-2.573119876588014,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1541,223,23,92498.6,6.8,HW,,1,-3.3999434348850324,-3.7131253389818495,-3.421214646509301,-3.293906498048992,-3.059336563940542,-3.079895449046332,-3.264843885734424,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1542,223,13,94220.0,6.5,HW,,1,-3.846110984687687,-4.101184649594384,-3.7644619342799595,-3.620109960584976,-3.4586902027965016,-3.599476212645919,-3.7750877218032057,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1543,223,93,101137.2,7.5,HW,,1,-2.637456944945239,-3.056248370125134,-2.9494961605651633,-2.645304112131096,-2.3061997090015556,-2.15761006577282,-2.4297288482933252,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1545,226,15,1157.4,6.6,FW,,1,-0.5090626520455156,-0.0524910224160353,-1.6742562949294908,-0.9487752838262276,-0.681234183398183,-0.2360001969562899,-1.0191565529109716,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1546,226,53,3599.7,7.2,HW,,1,-0.33111532551864586,-0.6151616390104825,-1.366261097650612,-0.6790297843185651,-0.49708525089843814,0.4233269541745225,-0.3776250228169479,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1547,226,43,5155.4,7.1,HW,,1,-0.5055103110152401,-0.874872859209178,-1.4802676751825632,-0.8745294924622589,-0.624150913758851,0.1638679404974406,-0.598572543115039,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1548,226,10,8381.8,6.4,HW,,1,-1.4475804912013792,-1.8026171089473868,-2.1677728360062636,-1.6604018495076038,-1.3291739795471464,-1.1320897576587339,-1.8239768113950807,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1549,226,33,14326.0,7.0,HW,,1,-1.3237762778242161,-1.744386091020059,-1.9325211075293913,-1.56380280086402,-1.1660060849283473,-0.7056379884778273,-1.3270687169169018,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1550,226,54,15817.0,7.3,HW,,1,-1.1948361679420316,-1.6266130791999163,-1.810487025859187,-1.3886868140501616,-1.0373873897197805,-0.39962316538241294,-1.0516724544614664,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1551,226,14,22745.6,6.6,HW,,1,-2.2394037241131968,-2.648024156379018,-2.532614520008852,-2.266363581059235,-1.980281706856902,-1.7671996565023502,-2.294327262867668,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1552,226,17,24249.9,6.7,HW,,1,-2.186912163458905,-2.6064259302350057,-2.48197916132451,-2.232543066810564,-1.9493046120434856,-1.6827250832524223,-2.1995588946548885,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1553,226,55,25539.6,7.3,HW,,1,-1.6637934821380795,-2.1177312537441852,-2.0807156946980037,-1.7465294151884623,-1.4349351543285713,-0.8845737433028454,-1.4596107277342543,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1554,226,93,30726.5,7.5,HW,,1,-1.720741090957321,-2.175071145930999,-2.094046050688055,-1.709092588963209,-1.4341979673622605,-0.8263158544243873,-1.4196101890259,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1555,226,54,32943.8,7.3,HW,,1,-1.926709066774364,-2.3811840657185774,-2.2392098461041448,-1.944160627118786,-1.6671011924618302,-1.1623840788521485,-1.6978462935460163,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1556,226,47,34972.8,7.2,HW,,1,-2.0707390475002705,-2.5221250035322687,-2.338801579962603,-2.082872510797164,-1.8138069832137034,-1.36531041401787,-1.872776232343824,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1557,226,79,36179.3,7.4,HW,,1,-1.9512441675340888,-2.4061673353827073,-2.244745937002374,-1.9256589783127753,-1.6695721421154157,-1.1353793082107175,-1.6790263861703607,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1558,226,38,41656.6,7.1,HW,,1,-2.350900237625063,-2.795293917864195,-2.5260707770270634,-2.3170418916235467,-2.104903978613274,-1.7079133523834955,-2.1740011938372765,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1559,226,42,44148.2,7.1,HW,,1,-2.414472158535065,-2.8579507715140724,-2.567126899322488,-2.364666501231781,-2.161576958351988,-1.7767804736510675,-2.234799915160114,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1560,226,54,48312.0,7.3,HW,,1,-2.331339647186364,-2.782177864471594,-2.4966456637224486,-2.2478803318112344,-2.0668685682072736,-1.6046994484117374,-2.0860169798902035,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1561,226,24,49466.9,6.8,HW,,1,-2.876363583391929,-3.29232912580785,-2.898525789656495,-2.745660246546361,-2.6429201729298963,-2.362258523989078,-2.7752311321016214,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1562,226,24,64180.0,6.8,HW,,1,-3.176426430945302,-3.5881636180717797,-3.104811635939639,-2.9714180682557974,-2.8530960659465103,-2.6483129551963627,-2.9632712134871144,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1563,226,111,77725.3,7.6,HW,,1,-2.597524647345643,-2.961464677357492,-2.680805171626102,-2.331446218103331,-2.0974524918439745,-1.717554586903815,-2.1062836556180393,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1564,226,172,80734.7,7.8,HW,,1,-2.4701203960503135,-2.8480495408101785,-2.6238128362971334,-2.158579133965358,-1.9449991758851264,-1.508328282989049,-1.9508152434836987,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1565,226,13,91816.4,6.5,HW,,1,-3.8521398165211735,-4.09848049605586,-3.7398197682343817,-3.5961413823889536,-3.44555440454132,-3.566673692950549,-3.7508966605829768,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1566,226,23,98817.8,6.8,HW,,1,-3.386536264030129,-3.7202347111904697,-3.4825036341807354,-3.3530011488596996,-3.093500961950545,-3.16292429862557,-3.3262493187528785,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1714,241,53,4877.1,7.2,HW,,1,-0.43226756116064935,-0.7947493487498084,-1.4179938184729701,-0.7791555252201887,-0.5637495964317988,0.31591599833118267,-0.4659119079239048,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1715,241,15,7128.4,6.6,HW,,1,-1.0886926017027194,-1.4642718309139926,-1.9206084298208421,-1.4076652672530114,-1.0614691165746077,-0.7120097320594867,-1.4137607079074412,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1716,241,54,7265.7,7.3,HW,,1,-0.5871902070194681,-0.9800478898630509,-1.477951458580614,-0.8899120454619158,-0.6270029514864358,0.22918576354084744,-0.5327637683504592,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1717,241,10,11699.3,6.4,HW,,1,-1.7718878341856266,-2.1309164971588883,-2.3280420372806057,-1.8974428924156392,-1.5695368463539816,-1.4100440748965852,-2.054456201874757,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7028766430494362,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1718,241,43,12579.9,7.1,HW,,1,-1.1227978535582064,-1.5289179199490384,-1.8033097006700014,-1.3890004434256034,-1.0059696714326147,-0.4502930188416334,-1.1042598826799332,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1719,241,17,16018.9,6.7,HW,,1,-1.7343063359291138,-2.146597793666903,-2.2234593289357028,-1.8962899828668909,-1.5371670962079989,-1.2467581525967142,-1.831753208409968,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1720,241,33,16350.1,7.0,HW,,1,-1.4532505248722762,-1.884689048824431,-2.0043618652001465,-1.6625166042076482,-1.2660600441916532,-0.8328529511259583,-1.433130778610929,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
1721,241,14,21386.3,6.6,HW,,1,-2.1698569359697415,-2.578667209075779,-2.4922475371224504,-2.214943384773664,-1.91642537942349,-1.7002402503510659,-2.237547040957212,0.7322220595721064,0.6907755278982136,0.6397322078752953,0.7000300922103277,0.5599999894170231,0.6817,0.6269,0.24,0.13,0.14,0.1,0.09,0.16,0.14
