# mean, investigation_time=50.0
lon,lat,PGA-0.1,PGA-0.0952,PGA-0.02
109.51431,-38.10578,3.440987E-04,3.825499E-04,3.723831E-03
109.52413,-39.45476,0.000000E+00,0.000000E+00,1.283207E-03
109.53464,-40.80375,0.000000E+00,0.000000E+00,0.000000E+00
109.54298,-6.40469,6.329209E-02,6.512254E-02,1.363588E-01
109.54440,-7.61878,1.284989E-01,1.331313E-01,3.007190E-01
109.54588,-42.15273,0.000000E+00,0.000000E+00,0.000000E+00
109.54777,-9.91205,4.968783E-01,5.248168E-01,1.090000E+00
109.54968,-10.99123,1.451357E-01,1.500809E-01,3.519248E-01
109.55180,-42.82722,0.000000E+00,0.000000E+00,0.000000E+00
109.55423,-43.09702,0.000000E+00,0.000000E+00,0.000000E+00
109.55668,-43.36681,0.000000E+00,0.000000E+00,0.000000E+00
109.55944,-15.30798,1.702321E-02,1.761236E-02,4.044819E-02
109.56244,-16.38716,1.239847E-02,1.286423E-02,3.027754E-02
109.56556,-44.31110,0.000000E+00,0.000000E+00,0.000000E+00
109.56870,-18.41064,8.094007E-03,8.409933E-03,2.130208E-02
109.57218,-44.98559,0.000000E+00,0.000000E+00,0.000000E+00
109.57583,-20.43411,4.210624E-03,4.442406E-03,1.934491E-02
109.57946,-21.37840,4.161488E-03,4.419728E-03,2.504286E-02
109.58331,-22.32269,4.813058E-03,5.117319E-03,2.771934E-02
109.58916,-23.67167,6.927714E-03,7.278084E-03,2.957776E-02
109.59547,-25.02065,8.868660E-03,9.274915E-03,3.168574E-02
109.60226,-26.36963,8.292912E-03,8.689020E-03,3.218445E-02
109.60954,-27.71862,6.076520E-03,6.426065E-03,2.980398E-02
109.61735,-29.06760,3.637931E-03,3.900155E-03,2.404522E-02
109.62571,-30.41658,2.330753E-03,2.556074E-03,1.708977E-02
109.63466,-31.76556,2.735585E-03,2.965471E-03,1.523490E-02
109.64423,-33.11455,5.448551E-03,5.783448E-03,2.581695E-02
109.65446,-34.46353,5.610843E-03,5.941625E-03,2.563687E-02
109.66539,-35.81251,2.637816E-03,2.821508E-03,1.198204E-02
109.67708,-37.16149,1.076428E-03,1.144935E-03,6.847535E-03
109.67967,-7.07919,9.080390E-02,9.369055E-02,2.047616E-01
109.68162,-8.29327,1.938761E-01,2.022694E-01,4.953524E-01
109.68362,-9.37246,4.371449E-01,4.573090E-01,1.090000E+00
109.68587,-10.45164,3.436544E-01,3.631958E-01,1.090000E+00
109.68838,-11.53083,1.013759E-01,1.048701E-01,2.391980E-01
109.69116,-12.61001,5.094664E-02,5.272373E-02,1.161843E-01
109.69421,-13.68920,3.084703E-02,3.182433E-02,7.120282E-02
