109.49653,-35.40782,3.23E-03
109.50512,-36.7568,1.34E-03
109.51431,-38.10578,3.83E-04
109.52413,-39.45476,0.00E+00
109.53464,-40.80375,0.00E+00
109.54298,-6.40469,6.51E-02
109.5444,-7.61878,1.33E-01
109.54588,-42.15273,0.00E+00
109.54777,-9.91205,5.25E-01
109.54968,-10.99123,1.50E-01
109.5518,-42.82722,0.00E+00
109.55423,-43.09702,0.00E+00
109.55668,-43.36681,0.00E+00
109.55944,-15.30798,1.76E-02
109.56244,-16.38716,1.29E-02
109.56556,-44.3111,0.00E+00
109.5687,-18.41064,8.41E-03
109.57218,-44.98559,0.00E+00
109.57583,-20.43411,4.44E-03
109.57946,-21.3784,4.42E-03
109.58331,-22.32269,5.12E-03
109.58916,-23.67167,7.28E-03
109.59547,-25.02065,9.27E-03
109.60226,-26.36963,8.69E-03
109.60954,-27.71862,6.43E-03
109.61735,-29.0676,3.90E-03
109.62571,-30.41658,2.56E-03
109.63466,-31.76556,2.97E-03
109.64423,-33.11455,5.78E-03
109.65446,-34.46353,5.94E-03
109.66539,-35.81251,2.82E-03
109.67708,-37.16149,1.14E-03
109.67967,-7.07919,9.37E-02
109.68162,-8.29327,2.02E-01
109.68362,-9.37246,4.57E-01
109.68587,-10.45164,3.63E-01
109.68838,-11.53083,1.05E-01
109.69116,-12.61001,5.27E-02
109.69421,-13.6892,3.18E-02
109.69749,-39.31987,0.00E+00
109.70067,-15.71267,1.58E-02
109.70433,-39.99436,0.00E+00
109.70815,-17.73615,9.65E-03
109.712,-18.68043,8.50E-03
109.71609,-19.62472,5.09E-03
109.72042,-20.56901,4.99E-03
109.725,-21.5133,4.94E-03
109.72984,-22.45759,5.73E-03
109.73495,-23.40187,7.32E-03
109.74033,-24.34616,9.38E-03
109.74557,-43.63661,0.00E+00
109.75108,-26.09984,9.89E-03
109.7573,-27.04413,8.51E-03
109.76291,-44.98559,0.00E+00
109.76968,-28.7978,4.73E-03
109.77579,-45.92988,0.00E+00
109.78542,-30.82128,2.70E-03
109.79683,-32.17026,3.82E-03
109.80903,-33.51924,7.60E-03
109.81514,-6.80939,7.93E-02
109.81712,-7.88858,1.49E-01
109.81941,-8.96776,3.45E-01
109.82208,-34.86822,5.77E-03
109.82489,-11.12613,1.42E-01
109.82811,-12.20532,6.73E-02
109.83164,-13.28451,3.90E-02
109.83501,-14.22879,2.62E-02
109.83893,-36.487,1.98E-03
109.84308,-16.25227,1.38E-02
109.84727,-17.19655,1.08E-02
109.85173,-18.14084,9.43E-03
109.85647,-19.08513,8.52E-03
109.8615,-20.02942,5.85E-03
109.86682,-20.9737,5.48E-03
109.87186,-39.31987,0.00E+00
109.87753,-22.72738,6.62E-03
109.88375,-23.67167,8.52E-03
109.88934,-24.48106,1.07E-02
109.89619,-25.42535,1.14E-02
109.90234,-26.23474,1.07E-02
109.9098,-42.15273,0.00E+00
109.91659,-27.98841,6.99E-03
109.92371,-43.09702,0.00E+00
109.93196,-43.63661,0.00E+00
109.93987,-30.55148,3.11E-03
109.94787,-31.36087,3.13E-03
109.95127,-6.94429,8.44E-02
109.95338,-31.90046,3.69E-03
109.95589,-45.12049,0.00E+00
109.9582,-9.77715,5.61E-01
109.96106,-10.72144,2.24E-01
109.9642,-11.66573,9.99E-02
109.96739,-45.79498,0.00E+00
109.97079,-13.4194,3.76E-02
109.97417,-14.22879,2.67E-02
109.97839,-15.17308,1.92E-02
109.98292,-16.11737,1.45E-02
109.98776,-17.06166,1.13E-02
109.99292,-18.00594,9.93E-03
109.99809,-35.81251,3.51E-03
110.00337,-19.75962,6.61E-03
110.00948,-20.70391,6.22E-03
110.01563,-37.16149,1.42E-03
110.02178,-22.45759,6.75E-03
110.02861,-38.10578,6.33E-04
110.03536,-24.21126,1.10E-02
110.04223,-39.05007,1.01E-04
110.0503,-39.58966,0.00E+00
110.05768,-26.77433,1.10E-02
110.06538,-27.58372,8.74E-03
110.07365,-41.07354,0.00E+00
110.08258,-41.61314,0.00E+00
110.08685,-6.80939,7.90E-02
110.08914,-7.75368,1.32E-01
110.09176,-42.15273,0.00E+00
110.09465,-9.64225,5.16E-01
110.09787,-10.58654,3.09E-01
110.10113,-30.95617,3.27E-03
110.10426,-31.22597,3.31E-03
110.10824,-13.14961,4.35E-02
110.11203,-13.959,2.99E-02
110.11585,-43.50171,0.00E+00
110.12034,-15.57778,1.71E-02
110.12411,-16.25227,1.42E-02
110.12887,-17.06166,1.16E-02
110.13374,-44.446,0.00E+00
110.1383,-18.54554,1.01E-02
110.14346,-34.32863,8.75E-03
110.14866,-20.02942,7.46E-03
110.15369,-20.70391,6.96E-03
110.15893,-21.3784,6.65E-03
110.16444,-35.81251,3.88E-03
110.17043,-36.21721,3.03E-03
110.17833,-23.67167,1.00E-02
110.18579,-24.48106,1.37E-02
110.19359,-25.29045,1.48E-02
110.20227,-38.24068,6.22E-04
110.21132,-38.78027,2.65E-04
110.2206,-27.85352,8.58E-03
110.22306,-6.94429,8.42E-02
110.22568,-7.88858,1.41E-01
110.22866,-8.83286,2.80E-01
110.23198,-9.77715,5.08E-01
110.23511,-10.58654,3.14E-01
110.23909,-11.53083,1.14E-01
110.2428,-12.34022,6.70E-02
110.24678,-13.14961,4.44E-02
110.25103,-13.959,3.04E-02
110.25517,-41.20844,0.00E+00
110.26022,-31.09107,3.55E-03
110.26462,-16.25227,1.44E-02
110.26932,-31.76556,4.06E-03
110.27467,-17.73615,1.09E-02
110.27958,-18.41064,1.05E-02
110.28473,-42.69232,0.00E+00
110.29044,-33.24944,9.70E-03
110.29648,-33.65414,1.00E-02
110.3026,-21.2435,7.35E-03
110.30868,-21.91799,7.30E-03
110.315,-22.59248,8.03E-03
110.32156,-23.26697,9.52E-03
110.32838,-23.94147,1.21E-02
110.33509,-44.98559,0.00E+00
110.34141,-45.25539,0.00E+00
110.34885,-25.83004,1.64E-02
110.35659,-37.29639,1.60E-03
110.35895,-6.94429,8.50E-02
110.36149,-37.56619,1.32E-03
110.36428,-46.19968,0.00E+00
110.36777,-9.50735,4.53E-01
110.37147,-27.71862,9.80E-03
110.37489,-27.98841,8.76E-03
110.37916,-38.51048,5.04E-04
110.38364,-28.6629,6.80E-03
110.38763,-13.5543,3.72E-02
110.39251,-14.36369,2.64E-02
110.39768,-39.45476,0.00E+00
110.40228,-15.84757,1.63E-02
110.40785,-30.41658,4.11E-03
110.41314,-17.33145,1.17E-02
110.41845,-18.00594,1.11E-02
110.424,-18.68043,1.09E-02
110.43007,-31.90046,4.56E-03
110.43642,-32.30516,5.63E-03
110.4429,-32.70985,7.70E-03
110.44951,-33.11455,9.89E-03
110.45568,-42.15273,0.00E+00
110.46254,-22.72738,8.84E-03
110.46989,-23.40187,1.06E-02
110.47732,-34.73333,9.18E-03
110.48449,-43.36681,0.00E+00
110.49198,-25.29045,1.98E-02
110.4946,-35.67761,5.12E-03
110.49757,-7.75368,1.31E-01
110.50061,-8.56307,2.12E-01
110.50396,-9.37246,4.27E-01
110.50745,-36.3521,3.37E-03
110.51098,-26.77433,1.63E-02
110.51515,-44.5809,0.00E+00
110.51868,-44.7158,0.00E+00
110.523,-13.01471,4.93E-02
110.52726,-13.6892,3.53E-02
110.53168,-37.56619,1.46E-03
110.5365,-15.03818,2.10E-02
110.54047,-15.57778,1.78E-02
110.54565,-16.25227,1.49E-02
110.55108,-16.92676,1.29E-02
110.5556,-17.46635,1.19E-02
110.56036,-38.91517,3.23E-04
110.5664,-18.68043,1.13E-02
110.57277,-19.35493,1.13E-02
110.57941,-20.02942,1.06E-02
110.58633,-20.70391,9.68E-03
110.59353,-21.3784,8.58E-03
110.60066,-40.66885,0.00E+00
110.60722,-22.59248,9.16E-03
110.61524,-23.26697,1.09E-02
110.62315,-33.78904,1.07E-02
110.62872,-24.34616,1.98E-02
110.6317,-7.21408,1.00E-01
110.63478,-8.02347,1.53E-01
110.63821,-8.83286,2.69E-01
110.64147,-34.73333,9.64E-03
110.64538,-10.31674,5.69E-01
110.64959,-35.13802,7.82E-03
110.65373,-11.80062,1.00E-01
110.65792,-12.47512,6.54E-02
110.66237,-13.14961,4.67E-02
110.66635,-43.23191,0.00E+00
110.67203,-14.49859,2.57E-02
110.67624,-27.71862,1.14E-02
110.68131,-43.77151,0.00E+00
110.68671,-36.8917,2.64E-03
110.69208,-16.92676,1.34E-02
110.69702,-17.46635,1.24E-02
110.70219,-29.3374,6.21E-03
110.70852,-44.7158,0.00E+00
110.71433,-19.22003,1.21E-02
110.72059,-45.12049,0.00E+00
110.72597,-20.29921,1.19E-02
110.7328,-31.09107,4.43E-03
110.73839,-21.3784,9.23E-03
110.74531,-31.76556,4.88E-03
110.75162,-22.45759,9.48E-03
110.7584,-46.33457,0.00E+00
110.76431,-40.12925,0.00E+00
110.76767,-7.21408,1.04E-01
110.77117,-23.94147,1.63E-02
110.77472,-8.83286,2.71E-01
110.77851,-40.66885,0.00E+00
110.7825,-10.31674,5.37E-01
110.78642,-25.02065,2.47E-02
110.79067,-11.66573,1.11E-01
110.79515,-12.34022,7.17E-02
110.79991,-13.01471,5.07E-02
110.80468,-26.23474,2.19E-02
110.80918,-14.22879,2.87E-02
110.81472,-14.90328,2.25E-02
110.8197,-27.17902,1.81E-02
110.82543,-16.11737,1.60E-02
110.8309,-27.85352,1.14E-02
110.83609,-36.08231,4.71E-03
110.84249,-28.52801,8.64E-03
110.84828,-18.41064,1.21E-02
110.85448,-29.2025,6.88E-03
110.86027,-19.48982,1.32E-02
110.86689,-29.87699,5.72E-03
110.87309,-20.56901,1.28E-02
110.87981,-21.1086,1.05E-02
110.88676,-21.6482,9.58E-03
110.89392,-22.18779,9.67E-03
110.89991,-38.64537,6.45E-04
110.90308,-7.07919,1.03E-01
110.90662,-7.88858,1.52E-01
110.90956,-32.03536,5.57E-03
110.91282,-23.53677,1.40E-02
110.91677,-23.80657,1.63E-02
110.92087,-45.39029,0.00E+00
110.92485,-24.34616,2.39E-02
110.92931,-39.72456,0.00E+00
110.93317,-24.88575,2.67E-02
110.93743,-25.15555,2.60E-02
110.94174,-25.42535,2.47E-02
110.94719,-14.09389,3.06E-02
110.95189,-14.63349,2.50E-02
110.95679,-15.17308,2.09E-02
110.96194,-26.63943,2.31E-02
110.96836,-41.07354,0.00E+00
110.97374,-27.31392,1.81E-02
110.97986,-17.46635,1.32E-02
110.98595,-27.98841,1.14E-02
110.9928,-35.67761,6.21E-03
110.99859,-28.6629,8.72E-03
111.00585,-42.28763,0.00E+00
111.01189,-20.16432,1.52E-02
111.01896,-20.70391,1.38E-02
111.02626,-21.2435,1.08E-02
111.03356,-30.41658,5.42E-03
111.03728,-6.67449,9.01E-02
111.04086,-7.48388,1.30E-01
111.04416,-8.15837,1.79E-01
111.04776,-8.83286,2.80E-01
111.05163,-22.99718,1.21E-02
111.05576,-23.26697,1.34E-02
111.05964,-31.63067,5.20E-03
111.06421,-23.80657,1.80E-02
111.06869,-32.03536,5.76E-03
111.07292,-24.34616,2.54E-02
111.07793,-32.44006,6.96E-03
111.08263,-13.6892,3.73E-02
111.08751,-14.22879,2.94E-02
111.0926,-14.76839,2.42E-02
111.09791,-15.30798,2.04E-02
111.09821,-25.83004,2.47E-02
111.10302,-26.09984,2.43E-02
111.10794,-45.25539,0.00E+00
111.11342,-33.92394,1.14E-02
111.11971,-17.33145,1.38E-02
111.12556,-27.31392,1.97E-02
111.13077,-27.58372,1.59E-02
111.13741,-34.86822,9.94E-03
111.14292,-19.22003,1.46E-02
111.14916,-46.33457,0.00E+00
111.15559,-20.16432,1.70E-02
111.16317,-20.70391,1.57E-02
111.16993,-36.08231,5.40E-03
111.1737,-6.80939,1.02E-01
111.17742,-36.3521,4.74E-03
111.18113,-21.91799,1.06E-02
111.18502,-36.6219,4.11E-03
111.18886,-36.7568,3.82E-03
111.19291,-10.18185,6.04E-01
111.19763,-42.55742,0.00E+00
111.20226,-30.95617,5.33E-03
111.20709,-23.53677,1.66E-02
111.21169,-31.36087,5.28E-03
111.21644,-37.70109,1.95E-03
111.2213,-31.76556,5.55E-03
111.22668,-14.22879,2.98E-02
111.23171,-43.50171,0.00E+00
111.23549,-25.15555,2.89E-02
111.23695,-38.37558,1.10E-03
111.23797,-25.29045,2.82E-02
111.24047,-25.42535,2.75E-02
111.24216,-15.71267,1.89E-02
111.24299,-25.56024,2.69E-02
111.24552,-25.69514,2.63E-02
111.24808,-25.83004,2.58E-02
111.25065,-25.96494,2.54E-02
111.25324,-26.09984,2.53E-02
111.25386,-38.91517,6.04E-04
111.25585,-26.23474,2.52E-02
111.25847,-26.36963,2.52E-02
111.25937,-17.19655,1.44E-02
111.26608,-17.73615,1.35E-02
111.27189,-27.04413,2.35E-02
111.27802,-44.7158,0.00E+00
111.28391,-19.08513,1.50E-02
111.29061,-34.46353,1.11E-02
111.29732,-20.02942,1.81E-02
111.30331,-20.43411,2.01E-02
111.30829,-6.53959,9.54E-02
111.31157,-7.21408,1.30E-01
111.31518,-7.88858,1.75E-01
111.31831,-8.42817,2.22E-01
111.32216,-21.6482,1.13E-02
111.32654,-21.91799,1.12E-02
111.33096,-10.31674,5.44E-01
111.33506,-10.85634,2.31E-01
111.33939,-11.39593,1.40E-01
111.34394,-11.93552,9.76E-02
111.34872,-12.47512,7.01E-02
111.35295,-30.68638,5.77E-03
111.35764,-13.4194,4.34E-02
111.36305,-13.959,3.37E-02
111.36905,-24.34616,2.74E-02
111.37158,-24.48106,2.85E-02
111.37413,-24.61596,2.96E-02
111.3767,-24.75086,3.05E-02
111.37929,-24.88575,3.10E-02
111.37997,-31.76556,5.76E-03
111.3819,-25.02065,3.09E-02
111.38453,-25.15555,3.03E-02
111.38593,-42.69232,0.00E+00
111.38717,-25.29045,2.96E-02
111.38984,-25.42535,2.89E-02
111.3913,-37.83598,1.91E-03
111.39252,-25.56024,2.82E-02
111.39523,-25.69514,2.75E-02
111.39761,-32.44006,7.04E-03
111.39795,-25.83004,2.68E-02
111.40069,-25.96494,2.63E-02
111.40345,-26.09984,2.61E-02
111.40412,-17.46635,1.41E-02
111.40624,-26.23474,2.59E-02
111.40904,-26.36963,2.58E-02
111.40953,-17.87105,1.36E-02
111.41186,-26.50453,2.57E-02
111.4147,-26.63943,2.55E-02
111.41698,-18.41064,1.36E-02
111.41756,-26.77433,2.52E-02
111.4231,-43.63661,0.00E+00
111.42921,-27.31392,2.22E-02
111.43652,-39.18497,4.86E-04
111.44244,-34.05883,1.16E-02
111.44594,-39.45476,3.10E-04
111.44979,-7.61878,1.68E-01
111.45351,-28.39311,1.14E-02
111.45665,-28.52801,1.08E-02
111.46102,-9.37246,4.35E-01
111.46515,-39.99436,0.00E+00
111.46961,-21.78309,1.18E-02
111.47429,-22.05289,1.19E-02
111.47905,-22.32269,1.23E-02
111.48307,-12.07042,9.03E-02
111.48819,-12.61001,6.59E-02
111.49257,-30.01189,6.89E-03
111.49773,-13.5543,4.11E-02
111.50312,-45.52518,0.00E+00
111.50395,-23.67167,2.12E-02
111.50654,-23.80657,2.26E-02
111.50807,-36.21721,5.63E-03
111.50916,-23.94147,2.42E-02
111.51179,-24.07636,2.56E-02
111.51333,-30.82128,5.94E-03
111.51444,-24.21126,2.69E-02
111.51711,-24.34616,2.81E-02
111.51912,-15.44288,2.10E-02
111.5198,-24.48106,2.92E-02
111.52252,-24.61596,3.03E-02
111.52411,-15.84757,1.93E-02
111.52525,-24.75086,3.13E-02
111.528,-24.88575,3.19E-02
111.53006,-36.8917,4.19E-03
111.53077,-25.02065,3.19E-02
111.53356,-25.15555,3.15E-02
111.53495,-31.63067,5.85E-03
111.53637,-25.29045,3.08E-02
111.5392,-25.42535,3.00E-02
111.5418,-17.19655,1.49E-02
111.54205,-25.56024,2.92E-02
111.54493,-25.69514,2.84E-02
111.54743,-17.60125,1.41E-02
111.54782,-25.83004,2.76E-02
111.55073,-25.96494,2.71E-02
111.55321,-18.00594,1.38E-02
111.55367,-26.09984,2.67E-02
111.55663,-26.23474,2.65E-02
111.5596,-26.36963,2.63E-02
111.5626,-26.50453,2.61E-02
111.56562,-26.63943,2.59E-02
111.5668,-37.97088,1.85E-03
111.56866,-26.77433,2.56E-02
111.57172,-26.90923,2.52E-02
111.57362,-19.35493,1.75E-02
111.57481,-27.04413,2.47E-02
111.57791,-27.17902,2.40E-02
111.57916,-6.40469,1.02E-01
111.58104,-27.31392,2.31E-02
111.58228,-19.89452,2.03E-02
111.58638,-43.09702,0.00E+00
111.59055,-27.71862,1.83E-02
111.59383,-8.83286,3.22E-01
111.59812,-20.83881,1.89E-02
111.60298,-10.04695,6.09E-01
111.60745,-10.58654,4.83E-01
111.61216,-11.12613,1.75E-01
111.61692,-28.7978,1.04E-02
111.62129,-43.90641,0.00E+00
111.62642,-12.61001,6.68E-02
111.63087,-39.72456,1.84E-04
111.6365,-13.5543,4.16E-02
111.63781,-22.99718,1.67E-02
111.64046,-23.13208,1.79E-02
111.64124,-39.99436,0.00E+00
111.64312,-23.26697,1.91E-02
111.64581,-23.40187,2.03E-02
111.64738,-14.49859,2.82E-02
111.64851,-23.53677,2.15E-02
111.65124,-23.67167,2.28E-02
111.65229,-14.90328,2.47E-02
111.65399,-23.80657,2.42E-02
111.65675,-23.94147,2.56E-02
111.65769,-44.7158,0.00E+00
111.65954,-24.07636,2.68E-02
111.66235,-24.21126,2.78E-02
111.66391,-44.85069,0.00E+00
111.66518,-24.34616,2.88E-02
111.66803,-24.48106,2.98E-02
111.67017,-44.98559,0.00E+00
111.6709,-24.61596,3.08E-02
111.67379,-24.75086,3.19E-02
111.67533,-16.65696,1.67E-02
111.6767,-24.88575,3.27E-02
111.67964,-25.02065,3.28E-02
111.68178,-31.22597,6.00E-03
111.68259,-25.15555,3.24E-02
111.68557,-25.29045,3.16E-02
111.68857,-25.42535,3.08E-02
111.69159,-25.56024,3.00E-02
111.69398,-36.7568,4.83E-03
111.69463,-25.69514,2.91E-02
111.69769,-25.83004,2.83E-02
111.70078,-25.96494,2.77E-02
111.70389,-26.09984,2.73E-02
111.70646,-41.61314,0.00E+00
111.70702,-26.23474,2.70E-02
111.71017,-26.36963,2.68E-02
111.71318,-37.29639,3.48E-03
111.71334,-26.50453,2.65E-02
111.71654,-26.63943,2.63E-02
111.71976,-26.77433,2.59E-02
111.723,-26.90923,2.56E-02
111.72342,-19.75962,2.05E-02
111.72627,-27.04413,2.52E-02
111.72793,-37.70109,2.53E-03
111.72955,-27.17902,2.46E-02
111.73135,-8.96776,3.69E-01
111.73287,-27.31392,2.39E-02
111.73529,-46.33457,0.00E+00
111.7362,-27.44882,2.29E-02
111.73956,-27.58372,2.16E-02
111.73998,-10.04695,6.28E-01
111.74294,-27.71862,1.98E-02
111.74348,-10.45164,5.63E-01
111.74634,-27.85352,1.78E-02
111.74838,-10.99123,2.10E-01
111.75323,-28.12331,1.47E-02
111.75896,-12.07042,9.32E-02
111.76371,-33.92394,1.18E-02
111.76872,-38.78027,9.80E-04
111.7707,-22.32269,1.41E-02
111.77339,-22.45759,1.46E-02
111.77398,-38.91517,8.51E-04
111.7761,-22.59248,1.52E-02
111.77883,-22.72738,1.60E-02
111.77927,-39.05007,7.37E-04
111.78158,-22.86228,1.71E-02
111.78435,-22.99718,1.83E-02
111.78502,-14.36369,3.00E-02
111.78715,-23.13208,1.96E-02
111.78996,-23.26697,2.09E-02
111.79014,-14.76839,2.64E-02
111.7928,-23.40187,2.20E-02
111.79565,-23.53677,2.32E-02
111.79589,-43.63661,0.00E+00
111.79853,-23.67167,2.45E-02
111.80143,-23.80657,2.59E-02
111.80219,-43.77151,0.00E+00
111.80435,-23.94147,2.71E-02
111.80729,-24.07636,2.80E-02
111.80835,-16.11737,1.90E-02
111.81026,-24.21126,2.87E-02
111.81324,-24.34616,2.94E-02
111.81416,-16.52206,1.74E-02
111.81625,-24.48106,3.03E-02
111.81928,-24.61596,3.12E-02
111.82014,-16.92676,1.61E-02
111.82233,-24.75086,3.23E-02
111.82541,-24.88575,3.31E-02
111.82749,-30.82128,6.46E-03
111.82851,-25.02065,3.33E-02
111.83163,-25.15555,3.30E-02
111.83275,-35.94741,6.53E-03
111.83477,-25.29045,3.23E-02
111.83793,-25.42535,3.14E-02
111.83953,-31.22597,6.23E-03
111.84112,-25.56024,3.06E-02
111.84433,-25.69514,2.97E-02
111.84574,-18.54554,1.51E-02
111.84756,-25.83004,2.88E-02
111.85082,-25.96494,2.82E-02
111.8541,-26.09984,2.78E-02
111.85419,-44.85069,0.00E+00
111.85741,-26.23474,2.75E-02
111.86073,-26.36963,2.72E-02
111.86195,-19.48982,1.99E-02
111.86408,-26.50453,2.69E-02
111.86676,-19.75962,2.27E-02
111.86746,-26.63943,2.66E-02
111.87008,-9.23756,4.46E-01
111.87086,-26.77433,2.63E-02
111.87428,-26.90923,2.60E-02
111.87446,-45.25539,0.00E+00
111.87773,-27.04413,2.56E-02
111.87914,-20.43411,2.47E-02
111.8812,-27.17902,2.51E-02
111.88319,-10.72144,3.75E-01
111.88469,-27.31392,2.46E-02
111.88821,-27.44882,2.38E-02
111.89176,-27.58372,2.27E-02
111.89294,-41.74803,0.00E+00
111.89533,-27.71862,2.12E-02
111.89838,-12.20532,8.70E-02
111.89892,-27.85352,1.93E-02
111.90254,-27.98841,1.74E-02
111.9027,-21.6482,1.41E-02
111.90542,-21.78309,1.40E-02
111.90618,-28.12331,1.58E-02
111.90799,-33.38434,1.09E-02
111.90817,-21.91799,1.41E-02
111.90985,-28.25821,1.46E-02
111.91093,-22.05289,1.43E-02
111.91252,-33.51924,1.14E-02
111.91372,-22.18779,1.46E-02
111.91653,-22.32269,1.51E-02
111.91737,-13.8241,3.78E-02
111.91936,-22.45759,1.57E-02
111.92221,-22.59248,1.65E-02
111.92347,-46.19968,0.00E+00
111.92509,-22.72738,1.76E-02
111.92798,-22.86228,1.88E-02
111.92859,-28.9327,1.10E-02
111.9309,-22.99718,2.01E-02
111.93384,-23.13208,2.13E-02
111.9368,-23.26697,2.25E-02
111.93979,-23.40187,2.37E-02
111.94279,-23.53677,2.48E-02
111.94506,-34.46353,1.15E-02
111.94582,-23.67167,2.61E-02
111.94887,-23.80657,2.75E-02
111.95078,-16.25227,1.88E-02
111.95195,-23.94147,2.85E-02
111.95505,-24.07636,2.91E-02
111.95694,-16.65696,1.72E-02
111.95817,-24.21126,2.96E-02
111.96131,-24.34616,3.01E-02
111.96397,-30.14679,7.67E-03
111.96448,-24.48106,3.08E-02
111.96766,-24.61596,3.16E-02
111.96979,-17.46635,1.50E-02
111.97088,-24.75086,3.26E-02
111.97411,-24.88575,3.34E-02
111.97625,-30.55148,7.04E-03
111.97737,-25.02065,3.37E-02
111.98066,-25.15555,3.33E-02
111.98335,-18.27574,1.48E-02
111.98397,-25.29045,3.27E-02
111.9873,-25.42535,3.19E-02
111.98751,-39.85946,1.96E-04
111.99065,-25.56024,3.11E-02
111.99403,-25.69514,3.02E-02
111.99515,-7.75368,2.79E-01
111.99744,-25.83004,2.93E-02
111.99933,-40.12925,0.00E+00
112.00086,-25.96494,2.88E-02
112.00338,-8.83286,4.05E-01
112.00432,-26.09984,2.84E-02
112.00779,-26.23474,2.81E-02
112.0113,-26.36963,2.78E-02
112.0115,-9.77715,5.27E-01
112.01482,-26.50453,2.75E-02
112.01653,-10.31674,5.42E-01
112.01838,-26.63943,2.72E-02
112.02184,-10.85634,2.82E-01
112.02195,-26.77433,2.68E-02
112.02556,-26.90923,2.65E-02
112.02576,-20.56901,2.39E-02
112.02918,-27.04413,2.61E-02
112.03073,-36.7568,5.31E-03
112.03284,-27.17902,2.57E-02
112.03639,-12.20532,8.86E-02
112.03652,-27.31392,2.53E-02
112.04022,-27.44882,2.46E-02
112.04146,-37.0266,4.69E-03
112.04395,-27.58372,2.37E-02
112.045,-21.5133,1.52E-02
112.04613,-32.70985,8.04E-03
112.04771,-27.71862,2.25E-02
112.04784,-21.6482,1.49E-02
112.0507,-21.78309,1.48E-02
112.05149,-27.85352,2.08E-02
112.05358,-21.91799,1.49E-02
112.0553,-27.98841,1.90E-02
112.05648,-22.05289,1.52E-02
112.05914,-28.12331,1.72E-02
112.05941,-22.18779,1.57E-02
112.06236,-22.32269,1.63E-02
112.063,-28.25821,1.58E-02
112.06533,-22.45759,1.72E-02
112.06689,-28.39311,1.47E-02
112.06732,-41.61314,0.00E+00
112.06832,-22.59248,1.82E-02
112.07081,-28.52801,1.38E-02
112.07134,-22.72738,1.93E-02
112.07375,-41.74803,0.00E+00
112.07438,-22.86228,2.05E-02
112.07475,-28.6629,1.30E-02
112.07744,-22.99718,2.17E-02
112.07872,-28.7978,1.23E-02
112.07913,-33.65414,1.18E-02
112.08053,-23.13208,2.29E-02
112.08364,-23.26697,2.40E-02
112.08502,-15.84757,2.09E-02
112.08678,-23.40187,2.52E-02
112.08993,-23.53677,2.65E-02
112.0908,-29.2025,1.06E-02
