#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-03-07T09:46:36', checksum=2636457089, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.28687,-43.28972,4.130933E-02,2.157219E-02,1.232943E-02
146.34850,-43.29009,4.107998E-02,2.144062E-02,1.225116E-02
146.41013,-43.29043,4.083979E-02,2.129494E-02,1.216382E-02
146.47176,-43.29073,4.054380E-02,2.113028E-02,1.206748E-02
146.53339,-43.29100,4.019557E-02,2.094648E-02,1.196297E-02
146.59503,-43.29123,3.978441E-02,2.074364E-02,1.185148E-02
146.65666,-43.29143,3.797682E-02,1.978460E-02,1.127317E-02
146.71829,-43.29160,3.746128E-02,1.956627E-02,1.115763E-02
146.77993,-43.29174,3.692437E-02,1.934576E-02,1.103971E-02
146.84157,-43.29184,3.641910E-02,1.912276E-02,1.092052E-02
146.90320,-43.29191,3.596491E-02,1.889738E-02,1.080138E-02
146.96484,-43.29194,3.557179E-02,1.868423E-02,1.068302E-02
147.02647,-43.29194,3.522329E-02,1.848316E-02,1.056568E-02
147.08811,-43.29191,3.491069E-02,1.829272E-02,1.044930E-02
147.14974,-43.29185,3.591594E-02,1.884057E-02,1.075385E-02
147.21138,-43.29175,3.565227E-02,1.865778E-02,1.063251E-02
147.27302,-43.29162,3.539954E-02,1.847613E-02,1.050945E-02
147.33465,-43.29146,4.254431E-02,2.223286E-02,1.263813E-02
147.39628,-43.29126,4.224721E-02,2.201476E-02,1.247582E-02
147.45792,-43.29103,3.337137E-02,1.719650E-02,9.711382E-03
147.51955,-43.29077,3.305925E-02,1.698275E-02,9.561676E-03
147.70444,-43.28978,3.294283E-02,1.688427E-02,9.483088E-03
147.76607,-43.28938,3.235725E-02,1.657846E-02,9.301457E-03
147.82770,-43.28895,3.170769E-02,1.625692E-02,9.116589E-03
147.88933,-43.28849,3.101337E-02,1.592666E-02,8.930289E-03
147.95095,-43.28799,2.919154E-02,1.497992E-02,8.371524E-03
148.01257,-43.28747,2.850918E-02,1.466063E-02,8.195693E-03
148.07419,-43.28690,2.786291E-02,1.434894E-02,8.023060E-03
145.67164,-43.23921,4.119851E-02,2.132575E-02,1.202571E-02
145.73320,-43.23991,4.110353E-02,2.135140E-02,1.206918E-02
145.79477,-43.24058,4.102677E-02,2.135387E-02,1.209590E-02
145.85634,-43.24121,4.236730E-02,2.213748E-02,1.261073E-02
145.91792,-43.24181,5.100265E-02,2.682747E-02,1.527579E-02
145.97949,-43.24237,4.219551E-02,2.204819E-02,1.258935E-02
146.04107,-43.24291,4.205821E-02,2.197786E-02,1.256032E-02
146.10265,-43.24340,4.190398E-02,2.189399E-02,1.252039E-02
146.16423,-43.24387,4.172117E-02,2.179679E-02,1.247017E-02
146.22581,-43.24430,4.151253E-02,2.168757E-02,1.241037E-02
146.28739,-43.24471,4.130109E-02,2.156862E-02,1.234120E-02
146.34898,-43.24507,4.108441E-02,2.143782E-02,1.226236E-02
146.41056,-43.24541,4.924630E-02,2.583969E-02,1.478474E-02
146.47215,-43.24571,4.056693E-02,2.113015E-02,1.207809E-02
146.53374,-43.24597,4.022668E-02,2.094741E-02,1.197317E-02
146.59532,-43.24621,3.980213E-02,2.074390E-02,1.186138E-02
146.65691,-43.24641,3.798448E-02,1.978329E-02,1.128212E-02
146.71850,-43.24658,3.746130E-02,1.956344E-02,1.116609E-02
146.78009,-43.24671,3.690735E-02,1.934042E-02,1.104756E-02
146.84168,-43.24682,3.638288E-02,1.911380E-02,1.092772E-02
146.90327,-43.24688,3.592433E-02,1.888626E-02,1.080795E-02
146.96486,-43.24692,3.551828E-02,1.867052E-02,1.068896E-02
147.02645,-43.24692,3.645119E-02,1.920832E-02,1.100123E-02
147.08804,-43.24689,4.366568E-02,2.305043E-02,1.326159E-02
147.14963,-43.24683,3.583682E-02,1.882011E-02,1.075869E-02
147.21122,-43.24673,3.556677E-02,1.863570E-02,1.063703E-02
147.27281,-43.24660,3.531661E-02,1.845332E-02,1.051376E-02
147.33440,-43.24644,4.244918E-02,2.220896E-02,1.264565E-02
147.39599,-43.24624,4.214880E-02,2.199073E-02,1.248350E-02
147.45758,-43.24601,3.329248E-02,1.717516E-02,9.716630E-03
147.51917,-43.24575,3.298112E-02,1.696268E-02,9.567521E-03
147.64234,-43.24512,3.218487E-02,1.648140E-02,9.251266E-03
147.70392,-43.24476,3.170014E-02,1.621162E-02,9.084500E-03
147.76551,-43.24436,3.232195E-02,1.657317E-02,9.312251E-03
147.82709,-43.24393,3.169652E-02,1.625657E-02,9.128636E-03
147.88867,-43.24347,3.102501E-02,1.592940E-02,8.942861E-03
147.95025,-43.24298,2.922183E-02,1.498558E-02,8.384679E-03
148.01183,-43.24245,2.854266E-02,1.466832E-02,8.209712E-03
148.07340,-43.24189,2.788683E-02,1.435684E-02,8.037364E-03
145.67261,-43.19420,4.133282E-02,2.138781E-02,1.206496E-02
145.73413,-43.19490,4.124619E-02,2.140839E-02,1.210438E-02
145.79566,-43.19556,5.136976E-02,2.696487E-02,1.531272E-02
145.85718,-43.19619,4.250038E-02,2.218367E-02,1.263898E-02
145.91871,-43.19679,4.241194E-02,2.214072E-02,1.263149E-02
145.98024,-43.19736,4.228725E-02,2.207959E-02,1.261117E-02
146.04178,-43.19789,4.212894E-02,2.200136E-02,1.257919E-02
146.10331,-43.19839,4.053165E-02,2.111893E-02,1.203912E-02
146.16484,-43.19885,4.172609E-02,2.180700E-02,1.248513E-02
146.22638,-43.19929,5.004643E-02,2.633256E-02,1.507017E-02
146.28792,-43.19968,4.129259E-02,2.157290E-02,1.235337E-02
146.34946,-43.20005,4.108262E-02,2.144114E-02,1.227352E-02
146.41100,-43.20038,4.086251E-02,2.129622E-02,1.218485E-02
146.47254,-43.20068,4.060520E-02,2.113517E-02,1.208772E-02
146.53408,-43.20095,3.891006E-02,2.019475E-02,1.151014E-02
146.59562,-43.20119,3.983706E-02,2.074879E-02,1.187036E-02
146.65717,-43.20139,3.933702E-02,2.052782E-02,1.175235E-02
146.71871,-43.20156,3.747315E-02,1.956360E-02,1.117350E-02
146.78025,-43.20169,3.821874E-02,2.006027E-02,1.150581E-02
146.84180,-43.20179,3.636925E-02,1.910790E-02,1.093363E-02
146.90334,-43.20186,3.589540E-02,1.887757E-02,1.081327E-02
146.96489,-43.20190,3.547039E-02,1.865819E-02,1.069354E-02
147.02643,-43.20190,3.640658E-02,1.919479E-02,1.100556E-02
147.08798,-43.20187,3.607576E-02,1.899370E-02,1.088357E-02
147.14952,-43.20180,3.576998E-02,1.880143E-02,1.076223E-02
147.21107,-43.20171,3.550429E-02,1.861622E-02,1.064035E-02
147.27261,-43.20158,3.525077E-02,1.843279E-02,1.051698E-02
147.33416,-43.20141,3.374188E-02,1.753770E-02,9.983414E-03
147.39570,-43.20122,3.349547E-02,1.735224E-02,9.858112E-03
147.45724,-43.20099,3.322336E-02,1.715561E-02,9.720967E-03
147.51879,-43.20072,3.290651E-02,1.694410E-02,9.572664E-03
147.58033,-43.20043,3.255066E-02,1.671638E-02,9.418608E-03
147.64187,-43.20010,3.213469E-02,1.646969E-02,9.258583E-03
147.70341,-43.19974,3.165733E-02,1.620376E-02,9.093124E-03
147.76494,-43.19934,3.230638E-02,1.657078E-02,9.322469E-03
147.82648,-43.19892,3.056140E-02,1.562015E-02,8.748867E-03
147.88802,-43.19845,2.993395E-02,1.530923E-02,8.573104E-03
147.94955,-43.19796,2.927365E-02,1.499321E-02,8.397191E-03
148.01108,-43.19743,2.859768E-02,1.467743E-02,8.222785E-03
148.07261,-43.19687,2.793633E-02,1.436776E-02,8.051430E-03
145.61211,-43.14846,4.154877E-02,2.140633E-02,1.205083E-02
145.67359,-43.14919,4.149558E-02,2.145302E-02,1.210422E-02
145.73506,-43.14988,4.139141E-02,2.146629E-02,1.213941E-02
145.79654,-43.15055,4.130051E-02,2.145645E-02,1.215807E-02
145.85802,-43.15118,4.121533E-02,2.142745E-02,1.216219E-02
145.91951,-43.15177,4.254118E-02,2.218396E-02,1.265773E-02
145.98099,-43.15234,4.239665E-02,2.211501E-02,1.263418E-02
146.04248,-43.15287,4.221444E-02,2.202991E-02,1.259987E-02
146.10397,-43.15337,4.198324E-02,2.193038E-02,1.255540E-02
146.16546,-43.15383,4.172990E-02,2.181943E-02,1.250106E-02
146.22695,-43.15427,5.004253E-02,2.634735E-02,1.509048E-02
146.28844,-43.15466,4.126789E-02,2.157785E-02,1.236634E-02
146.34993,-43.15503,4.106650E-02,2.144458E-02,1.228505E-02
146.41143,-43.15536,4.929274E-02,2.585887E-02,1.481588E-02
146.47292,-43.15566,3.925458E-02,2.037365E-02,1.161933E-02
146.53442,-43.15593,3.893412E-02,2.019781E-02,1.151825E-02
146.59592,-43.15616,4.398583E-02,2.296888E-02,1.320612E-02
146.65742,-43.15636,3.802628E-02,1.978768E-02,1.129755E-02
146.71892,-43.15653,3.747411E-02,1.956300E-02,1.118029E-02
146.78042,-43.15667,3.689517E-02,1.933484E-02,1.106047E-02
146.84191,-43.15677,3.634684E-02,1.910212E-02,1.093925E-02
146.90341,-43.15684,3.585833E-02,1.886842E-02,1.081812E-02
146.96491,-43.15687,3.543540E-02,1.864774E-02,1.069796E-02
147.02641,-43.15687,3.635440E-02,1.918108E-02,1.100978E-02
147.08791,-43.15684,3.601243E-02,1.897757E-02,1.088740E-02
147.14941,-43.15678,3.444180E-02,1.805807E-02,1.034476E-02
147.21091,-43.15668,3.543636E-02,1.859742E-02,1.064373E-02
147.27241,-43.15655,3.391882E-02,1.769841E-02,1.010828E-02
147.33391,-43.15639,3.367740E-02,1.751870E-02,9.986887E-03
147.39541,-43.15619,3.342327E-02,1.733262E-02,9.861798E-03
147.45691,-43.15596,3.314653E-02,1.713638E-02,9.725648E-03
147.51841,-43.15570,3.284448E-02,1.692758E-02,9.578281E-03
147.57990,-43.15541,3.248763E-02,1.670182E-02,9.425084E-03
147.64140,-43.15508,3.207843E-02,1.645877E-02,9.266431E-03
147.70289,-43.15472,3.162474E-02,1.619805E-02,9.102278E-03
147.76438,-43.15432,3.111819E-02,1.591843E-02,8.933036E-03
147.82587,-43.15390,3.056743E-02,1.562313E-02,8.760227E-03
147.88736,-43.15344,2.997231E-02,1.531642E-02,8.585352E-03
147.94885,-43.15294,2.932538E-02,1.500225E-02,8.409970E-03
148.01034,-43.15242,2.865424E-02,1.468828E-02,8.236283E-03
148.07182,-43.15186,2.799150E-02,1.438067E-02,8.065647E-03
148.13331,-43.15126,2.736233E-02,1.408244E-02,7.898828E-03
145.55170,-43.10269,4.170965E-02,2.139863E-02,1.202537E-02
145.61313,-43.10345,4.173207E-02,2.147853E-02,1.209289E-02
145.67456,-43.10418,4.165849E-02,2.151858E-02,1.214222E-02
145.73599,-43.10487,4.503969E-02,2.343783E-02,1.334380E-02
145.79743,-43.10553,4.147382E-02,2.151577E-02,1.218999E-02
145.85886,-43.10616,4.137335E-02,2.148087E-02,1.219088E-02
145.92030,-43.10676,4.269950E-02,2.223426E-02,1.268474E-02
145.98174,-43.10732,4.110804E-02,2.135616E-02,1.215423E-02
146.04318,-43.10785,4.231969E-02,2.206464E-02,1.262165E-02
146.10462,-43.10835,5.072807E-02,2.666089E-02,1.524932E-02
146.16607,-43.10881,4.178507E-02,2.184013E-02,1.251845E-02
146.22751,-43.10924,4.150985E-02,2.171615E-02,1.245364E-02
146.28896,-43.10964,4.979116E-02,2.621239E-02,1.502848E-02
146.35041,-43.11001,4.109271E-02,2.145420E-02,1.229727E-02
146.41186,-43.11034,3.952534E-02,2.053741E-02,1.172296E-02
