#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-03-06T16:19:51', checksum=2538590070, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.53270,-43.38104,4.010204E-02,2.091766E-02,1.192466E-02
146.59443,-43.38127,3.969087E-02,2.071426E-02,1.181343E-02
146.65615,-43.38148,3.922250E-02,2.049758E-02,1.169699E-02
146.71788,-43.38165,3.872430E-02,2.027426E-02,1.157704E-02
146.77960,-43.38178,3.822224E-02,2.004916E-02,1.145479E-02
146.84133,-43.38188,3.774875E-02,1.982765E-02,1.133150E-02
146.90306,-43.38195,3.731394E-02,1.961548E-02,1.120856E-02
146.96479,-43.38199,3.692435E-02,1.941471E-02,1.108638E-02
147.02651,-43.38199,3.657726E-02,1.922538E-02,1.096554E-02
147.08824,-43.38196,3.627316E-02,1.903453E-02,1.084582E-02
147.14997,-43.38190,3.600092E-02,1.885058E-02,1.072640E-02
147.21169,-43.38180,3.574524E-02,1.867140E-02,1.060620E-02
147.27342,-43.38167,3.550424E-02,1.849304E-02,1.048418E-02
147.33515,-43.38150,3.526505E-02,1.831091E-02,1.035868E-02
147.39687,-43.38130,3.500582E-02,1.811951E-02,1.022853E-02
147.45860,-43.38107,3.472167E-02,1.791397E-02,1.009245E-02
145.73133,-43.32993,4.228808E-02,2.204346E-02,1.248496E-02
145.79299,-43.33060,4.221740E-02,2.205813E-02,1.252119E-02
145.85466,-43.33124,4.215354E-02,2.205042E-02,1.253981E-02
145.91632,-43.33184,4.209399E-02,2.202687E-02,1.254317E-02
145.97799,-43.33240,4.201249E-02,2.198621E-02,1.253262E-02
146.03965,-43.33294,4.190619E-02,2.192794E-02,1.250903E-02
146.10132,-43.33344,4.178929E-02,2.185558E-02,1.247354E-02
146.16299,-43.33391,4.163075E-02,2.176675E-02,1.242671E-02
146.22467,-43.33434,4.144215E-02,2.166273E-02,1.236916E-02
146.28634,-43.33474,4.123736E-02,2.154583E-02,1.230144E-02
146.34802,-43.33511,4.099999E-02,2.141360E-02,1.222384E-02
146.40969,-43.33545,4.074217E-02,2.126552E-02,1.213676E-02
146.47137,-43.33575,4.045112E-02,2.110024E-02,1.204058E-02
146.53305,-43.33602,4.010249E-02,2.091595E-02,1.193647E-02
146.59473,-43.33625,3.969005E-02,2.071286E-02,1.182528E-02
146.65641,-43.33645,3.921888E-02,2.049575E-02,1.170867E-02
146.71809,-43.33662,3.871043E-02,2.027124E-02,1.158855E-02
146.77977,-43.33676,3.819170E-02,2.004362E-02,1.146597E-02
146.84145,-43.33686,3.771568E-02,1.982037E-02,1.134219E-02
146.90313,-43.33693,3.727451E-02,1.960654E-02,1.121866E-02
146.96481,-43.33697,3.686537E-02,1.940274E-02,1.109594E-02
147.02649,-43.33697,3.651721E-02,1.921156E-02,1.097444E-02
147.08817,-43.33694,3.621127E-02,1.901821E-02,1.085417E-02
147.14986,-43.33687,3.592231E-02,1.883175E-02,1.073438E-02
147.21154,-43.33678,3.566872E-02,1.865128E-02,1.061371E-02
147.27322,-43.33664,3.542866E-02,1.847218E-02,1.049127E-02
147.33490,-43.33648,3.517720E-02,1.828869E-02,1.036577E-02
147.39658,-43.33628,3.492487E-02,1.809733E-02,1.023555E-02
147.45826,-43.33605,3.464464E-02,1.789252E-02,1.009966E-02
148.01332,-43.33248,2.953979E-02,1.523535E-02,8.533879E-03
145.73227,-43.28492,4.235256E-02,2.207921E-02,1.252097E-02
145.79388,-43.28559,4.226750E-02,2.208537E-02,1.255213E-02
145.85550,-43.28622,4.220740E-02,2.207241E-02,1.256672E-02
145.91712,-43.28682,4.213139E-02,2.204184E-02,1.256621E-02
145.97874,-43.28739,4.204356E-02,2.199529E-02,1.255207E-02
146.04036,-43.28792,4.194536E-02,2.193348E-02,1.252583E-02
146.10199,-43.28842,4.180374E-02,2.185540E-02,1.248820E-02
146.16361,-43.28889,4.163672E-02,2.176291E-02,1.243966E-02
146.22524,-43.28932,4.145499E-02,2.165827E-02,1.238132E-02
146.28687,-43.28972,4.123766E-02,2.154025E-02,1.231318E-02
146.34850,-43.29009,4.100895E-02,2.140895E-02,1.223504E-02
146.41013,-43.29043,4.076943E-02,2.126358E-02,1.214785E-02
146.47176,-43.29073,4.047424E-02,2.109926E-02,1.205169E-02
146.53339,-43.29100,4.012694E-02,2.091584E-02,1.194735E-02
146.59503,-43.29123,3.971673E-02,2.071340E-02,1.183607E-02
146.65666,-43.29143,3.922804E-02,2.049493E-02,1.171927E-02
146.71829,-43.29160,3.870247E-02,2.026822E-02,1.159868E-02
146.77993,-43.29174,3.818060E-02,2.003907E-02,1.147562E-02
146.84157,-43.29184,3.768862E-02,1.981306E-02,1.135128E-02
146.90320,-43.29191,3.722402E-02,1.959584E-02,1.122705E-02
146.96484,-43.29194,3.681786E-02,1.939054E-02,1.110374E-02
147.02647,-43.29194,3.645753E-02,1.919681E-02,1.098172E-02
147.08811,-43.29191,3.613526E-02,1.899971E-02,1.086089E-02
147.14974,-43.29185,3.585390E-02,1.881253E-02,1.074067E-02
147.21138,-43.29175,3.559114E-02,1.863026E-02,1.061961E-02
147.27302,-43.29162,3.533933E-02,1.844915E-02,1.049683E-02
147.33465,-43.29146,3.509846E-02,1.826591E-02,1.037119E-02
147.39628,-43.29126,3.484091E-02,1.807424E-02,1.024112E-02
147.45792,-43.29103,3.455480E-02,1.786941E-02,1.010558E-02
147.51955,-43.29077,3.423510E-02,1.764879E-02,9.964067E-03
147.70444,-43.28978,3.289066E-02,1.686139E-02,9.471498E-03
147.76607,-43.28938,3.230657E-02,1.655622E-02,9.290215E-03
147.82770,-43.28895,3.165855E-02,1.623532E-02,9.105693E-03
147.88933,-43.28849,3.096584E-02,1.590572E-02,8.919733E-03
147.95095,-43.28799,3.024923E-02,1.557195E-02,8.733535E-03
148.01257,-43.28747,2.954468E-02,1.524013E-02,8.549038E-03
148.07419,-43.28690,2.887726E-02,1.491614E-02,8.367850E-03
145.67164,-43.23921,4.256576E-02,2.210156E-02,1.251228E-02
145.73320,-43.23991,4.246416E-02,2.212579E-02,1.255693E-02
145.79477,-43.24058,4.238294E-02,2.212616E-02,1.258387E-02
145.85634,-43.24121,4.229347E-02,2.210474E-02,1.259418E-02
145.91792,-43.24181,4.221408E-02,2.206778E-02,1.258983E-02
145.97949,-43.24237,4.212181E-02,2.201542E-02,1.257273E-02
146.04107,-43.24291,4.198467E-02,2.194516E-02,1.254371E-02
146.10265,-43.24340,4.183072E-02,2.186139E-02,1.250381E-02
146.16423,-43.24387,4.164828E-02,2.176436E-02,1.245366E-02
146.22581,-43.24430,4.144007E-02,2.165533E-02,1.239395E-02
146.28739,-43.24471,4.122919E-02,2.153663E-02,1.232489E-02
146.34898,-43.24507,4.101314E-02,2.140610E-02,1.224619E-02
146.41056,-43.24541,4.077690E-02,2.126144E-02,1.215869E-02
146.47215,-43.24571,4.049714E-02,2.109908E-02,1.206224E-02
146.53374,-43.24597,4.015781E-02,2.091672E-02,1.195751E-02
146.59532,-43.24621,3.973424E-02,2.071362E-02,1.184592E-02
146.65691,-43.24641,3.923533E-02,2.049403E-02,1.172875E-02
146.71850,-43.24658,3.870211E-02,2.026569E-02,1.160763E-02
146.78009,-43.24671,3.816200E-02,2.003390E-02,1.148396E-02
146.84168,-43.24682,3.765136E-02,1.980475E-02,1.135894E-02
146.90327,-43.24688,3.717958E-02,1.958520E-02,1.123400E-02
146.96486,-43.24692,3.675957E-02,1.937730E-02,1.111003E-02
147.02645,-43.24692,3.638728E-02,1.917988E-02,1.098748E-02
147.08804,-43.24689,3.606532E-02,1.898123E-02,1.086616E-02
147.14963,-43.24683,3.577483E-02,1.879207E-02,1.074548E-02
147.21122,-43.24673,3.550571E-02,1.860818E-02,1.062409E-02
147.27281,-43.24660,3.525646E-02,1.842634E-02,1.050110E-02
147.33440,-43.24644,3.501062E-02,1.824225E-02,1.037539E-02
147.39599,-43.24624,3.475047E-02,1.805042E-02,1.024549E-02
147.45758,-43.24601,3.447077E-02,1.784685E-02,1.011042E-02
147.51917,-43.24575,3.415117E-02,1.762752E-02,9.969423E-03
147.64234,-43.24512,3.333316E-02,1.713013E-02,9.655543E-03
147.70392,-43.24476,3.283520E-02,1.685075E-02,9.480812E-03
147.76551,-43.24436,3.227127E-02,1.655090E-02,9.300963E-03
147.82709,-43.24393,3.164735E-02,1.623494E-02,9.117691E-03
147.88867,-43.24347,3.097741E-02,1.590841E-02,8.932254E-03
147.95025,-43.24298,3.028143E-02,1.557792E-02,8.747056E-03
148.01183,-43.24245,2.958038E-02,1.524829E-02,8.563531E-03
148.07340,-43.24189,2.890258E-02,1.492452E-02,8.382679E-03
145.67261,-43.19420,4.270935E-02,2.216689E-02,1.255319E-02
145.73413,-43.19490,4.261681E-02,2.218597E-02,1.259356E-02
145.79566,-43.19556,4.251511E-02,2.217856E-02,1.261603E-02
145.85718,-43.19619,4.242641E-02,2.215082E-02,1.262234E-02
145.91871,-43.19679,4.233800E-02,2.210785E-02,1.261481E-02
145.98024,-43.19736,4.221345E-02,2.204674E-02,1.259448E-02
146.04178,-43.19789,4.205533E-02,2.196858E-02,1.256252E-02
146.10331,-43.19839,4.187033E-02,2.187814E-02,1.252055E-02
146.16484,-43.19885,4.165319E-02,2.177453E-02,1.246857E-02
146.22638,-43.19929,4.142914E-02,2.166113E-02,1.240730E-02
146.28792,-43.19968,4.122068E-02,2.154088E-02,1.233702E-02
146.34946,-43.20005,4.101133E-02,2.140939E-02,1.225730E-02
146.41100,-43.20038,4.079187E-02,2.126478E-02,1.216879E-02
146.47254,-43.20068,4.053536E-02,2.110407E-02,1.207183E-02
146.53408,-43.20095,4.019688E-02,2.092226E-02,1.196699E-02
146.59562,-43.20119,3.976921E-02,2.071848E-02,1.185486E-02
146.65717,-43.20139,3.927031E-02,2.049796E-02,1.173707E-02
146.71871,-43.20156,3.871678E-02,2.026701E-02,1.161550E-02
146.78025,-43.20169,3.815458E-02,2.003139E-02,1.149101E-02
146.84180,-43.20179,3.764186E-02,1.979987E-02,1.136519E-02
146.90334,-43.20186,3.715427E-02,1.957747E-02,1.123965E-02
146.96489,-43.20190,3.671385E-02,1.936581E-02,1.111486E-02
147.02643,-43.20190,3.634276E-02,1.916572E-02,1.099177E-02
147.08798,-43.20187,3.601294E-02,1.896516E-02,1.087005E-02
147.14952,-43.20180,3.570811E-02,1.877341E-02,1.074898E-02
147.21107,-43.20171,3.544333E-02,1.858872E-02,1.062737E-02
147.27261,-43.20158,3.519075E-02,1.840582E-02,1.050428E-02
147.33416,-43.20141,3.493335E-02,1.822027E-02,1.037853E-02
147.39570,-43.20122,3.468109E-02,1.802913E-02,1.024893E-02
147.45724,-43.20099,3.440258E-02,1.782642E-02,1.011435E-02
147.51879,-43.20072,3.407671E-02,1.760816E-02,9.974097E-03
147.58033,-43.20043,3.371129E-02,1.737295E-02,9.827698E-03
147.64187,-43.20010,3.328405E-02,1.711795E-02,9.662908E-03
147.70341,-43.19974,3.279265E-02,1.684270E-02,9.489588E-03
147.76494,-43.19934,3.225570E-02,1.654848E-02,9.311137E-03
147.82648,-43.19892,3.166495E-02,1.623711E-02,9.128690E-03
147.88802,-43.19845,3.101775E-02,1.591411E-02,8.944378E-03
147.94955,-43.19796,3.033713E-02,1.558580E-02,8.759878E-03
148.01108,-43.19743,2.963950E-02,1.525772E-02,8.576972E-03
148.07261,-43.19687,2.895611E-02,1.493601E-02,8.397245E-03
145.61211,-43.14846,4.293663E-02,2.218854E-02,1.253906E-02
145.67359,-43.14919,4.287781E-02,2.223458E-02,1.259418E-02
145.73506,-43.14988,4.276672E-02,2.224617E-02,1.263012E-02
145.79654,-43.15055,4.267112E-02,2.223402E-02,1.264862E-02
145.85802,-43.15118,4.258192E-02,2.220216E-02,1.265191E-02
145.91951,-43.15177,4.246693E-02,2.215098E-02,1.264099E-02
145.98099,-43.15234,4.232255E-02,2.208206E-02,1.261743E-02
146.04248,-43.15287,4.214055E-02,2.199705E-02,1.258315E-02
146.10397,-43.15337,4.190969E-02,2.189766E-02,1.253873E-02
146.16546,-43.15383,4.165682E-02,2.178690E-02,1.248446E-02
146.22695,-43.15427,4.142198E-02,2.167004E-02,1.242175E-02
146.28844,-43.15466,4.119582E-02,2.154580E-02,1.234996E-02
146.34993,-43.15503,4.099504E-02,2.141281E-02,1.226880E-02
146.41143,-43.15536,4.080648E-02,2.126923E-02,1.217936E-02
146.47292,-43.15566,4.055081E-02,2.110774E-02,1.208150E-02
146.53442,-43.15593,4.022177E-02,2.092603E-02,1.197575E-02
146.59592,-43.15616,3.980562E-02,2.072302E-02,1.186333E-02
146.65742,-43.15636,3.928246E-02,2.050042E-02,1.174518E-02
146.71892,-43.15653,3.871750E-02,2.026698E-02,1.162282E-02
146.78042,-43.15667,3.815364E-02,2.002965E-02,1.149775E-02
146.84191,-43.15677,3.761936E-02,1.979471E-02,1.137125E-02
146.90341,-43.15684,3.711494E-02,1.956891E-02,1.124487E-02
146.96491,-43.15687,3.667773E-02,1.935586E-02,1.111958E-02
147.02641,-43.15687,3.629062E-02,1.915203E-02,1.099596E-02
147.08791,-43.15684,3.594966E-02,1.894904E-02,1.087385E-02
147.14941,-43.15678,3.565225E-02,1.875666E-02,1.075249E-02
147.21091,-43.15668,3.537546E-02,1.856993E-02,1.063071E-02
147.27241,-43.15655,3.511384E-02,1.838550E-02,1.050763E-02
147.33391,-43.15639,3.486625E-02,1.820020E-02,1.038205E-02
147.39541,-43.15619,3.460498E-02,1.800837E-02,1.025267E-02
147.45691,-43.15596,3.432155E-02,1.780610E-02,1.011868E-02
147.51841,-43.15570,3.401172E-02,1.759061E-02,9.979277E-03
147.57990,-43.15541,3.364434E-02,1.735748E-02,9.833700E-03
147.64140,-43.15508,3.322404E-02,1.710639E-02,9.670953E-03
147.70289,-43.15472,3.275811E-02,1.683664E-02,9.499007E-03
147.76438,-43.15432,3.223684E-02,1.654681E-02,9.321620E-03
147.82587,-43.15390,3.167025E-02,1.624024E-02,9.140414E-03
147.88736,-43.15344,3.105810E-02,1.592156E-02,8.957006E-03
147.94885,-43.15294,3.039084E-02,1.559508E-02,8.773087E-03
148.01034,-43.15242,2.969801E-02,1.526890E-02,8.590951E-03
148.07182,-43.15186,2.901440E-02,1.494956E-02,8.412016E-03
148.13331,-43.15126,2.836594E-02,1.464007E-02,8.237058E-03
145.55170,-43.10269,4.310653E-02,2.218265E-02,1.251285E-02
145.61313,-43.10345,4.312653E-02,2.226330E-02,1.258290E-02
145.67456,-43.10418,4.304586E-02,2.230261E-02,1.263382E-02
145.73599,-43.10487,4.294426E-02,2.231105E-02,1.266627E-02
145.79743,-43.10553,4.285103E-02,2.229577E-02,1.268190E-02
145.85886,-43.10616,4.274487E-02,2.225779E-02,1.268187E-02
145.92030,-43.10676,4.262490E-02,2.220117E-02,1.266794E-02
145.98174,-43.10732,4.246933E-02,2.212606E-02,1.264193E-02
146.04318,-43.10785,4.224546E-02,2.203169E-02,1.260488E-02
146.10462,-43.10835,4.198680E-02,2.192455E-02,1.255797E-02
146.16607,-43.10881,4.171165E-02,2.180754E-02,1.250182E-02
146.22751,-43.10924,4.143693E-02,2.168379E-02,1.243711E-02
