#,,,,"generated_by='OpenQuake engine 3.13.0', start_date='2022-02-24T10:14:10', checksum=2573671671, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.02,PGA-0.05,PGA-0.1
146.94392,-43.46551,3.588822E-02,1.879186E-02,1.067845E-02
146.99392,-43.46551,3.561043E-02,1.863068E-02,1.058496E-02
147.14392,-43.46551,3.622310E-02,1.892295E-02,1.072692E-02
147.24392,-43.46551,3.583473E-02,1.863778E-02,1.053295E-02
147.29392,-43.46551,3.564508E-02,1.849395E-02,1.043338E-02
146.04392,-43.41551,4.063469E-02,2.117861E-02,1.199584E-02
146.09392,-43.41551,4.052807E-02,2.112452E-02,1.197185E-02
146.14392,-43.41551,4.040304E-02,2.105887E-02,1.193942E-02
146.19392,-43.41551,4.166543E-02,2.176831E-02,1.239168E-02
146.24392,-43.41551,5.003270E-02,2.629369E-02,1.496223E-02
146.29392,-43.41551,4.131662E-02,2.157950E-02,1.228629E-02
146.34392,-43.41551,4.955622E-02,2.603657E-02,1.482697E-02
146.39392,-43.41551,4.090444E-02,2.134786E-02,1.215303E-02
146.44392,-43.41551,4.066588E-02,2.121494E-02,1.207717E-02
146.49392,-43.41551,4.040081E-02,2.107099E-02,1.199580E-02
146.54392,-43.41551,3.875886E-02,2.016110E-02,1.143982E-02
146.59392,-43.41551,3.977556E-02,2.074855E-02,1.181828E-02
146.64392,-43.41551,3.940050E-02,2.057312E-02,1.172416E-02
146.69392,-43.41551,3.769577E-02,1.965985E-02,1.117115E-02
146.74392,-43.41551,3.728213E-02,1.948425E-02,1.107697E-02
146.79392,-43.41551,3.820085E-02,2.002979E-02,1.143000E-02
146.84392,-43.41551,3.782617E-02,1.985165E-02,1.133022E-02
146.89392,-43.41551,4.518025E-02,2.383894E-02,1.369562E-02
146.94392,-43.41551,3.715511E-02,1.951553E-02,1.113176E-02
146.99392,-43.41551,3.686994E-02,1.935966E-02,1.103367E-02
147.19392,-43.41551,3.594411E-02,1.876437E-02,1.064608E-02
147.24392,-43.41551,4.320201E-02,2.259387E-02,1.283677E-02
147.29392,-43.41551,3.554799E-02,1.847516E-02,1.044805E-02
147.34392,-43.41551,3.535673E-02,1.832686E-02,1.034564E-02
145.99392,-43.36551,4.066207E-02,2.121035E-02,1.203200E-02
146.04392,-43.36551,4.057033E-02,2.116479E-02,1.201404E-02
146.09392,-43.36551,4.188171E-02,2.189969E-02,1.248443E-02
146.19392,-43.36551,4.022846E-02,2.096941E-02,1.191466E-02
146.24392,-43.36551,4.145632E-02,2.166381E-02,1.235687E-02
146.29392,-43.36551,4.128347E-02,2.156606E-02,1.230052E-02
146.34392,-43.36551,4.953755E-02,2.602853E-02,1.484656E-02
146.39392,-43.36551,4.927717E-02,2.588270E-02,1.476790E-02
146.44392,-43.36551,4.064566E-02,2.120782E-02,1.209230E-02
146.49392,-43.36551,4.039291E-02,2.106617E-02,1.201112E-02
146.54392,-43.36551,4.009859E-02,2.091174E-02,1.192486E-02
146.59392,-43.36551,3.842578E-02,1.999811E-02,1.136855E-02
146.64392,-43.36551,3.806189E-02,1.982969E-02,1.127865E-02
146.69392,-43.36551,3.767731E-02,1.965637E-02,1.118623E-02
146.74392,-43.36551,3.725552E-02,1.948018E-02,1.109201E-02
146.79392,-43.36551,3.683796E-02,1.930457E-02,1.099670E-02
