mmi = c0 * mw + c1 + c2 * log10(sqrt(rrup**2 + rref**2)) { + c3 * (rrup - xh)} + h1*erf((dep-vert)/(h2*sqrt(2))) + h3
c0 0.701948613710101
c1 4.024438345065098
c2 -1.8337365978167792
c3 0.00560505289976601
rref 5.0
xh 100.0
h1 0.27596795987611594
h2 0.23524989953558428
h3 0.02164628547809898
