LON,LAT,P0.02,P0.01375,P0.01,P0.00445,P0.0021,P0.001,P0.0005,P0.000404,P0.0002,P0.0001,LOCATION
121.16,-30.95,0.0034165652754751235,0.0055276438639341695,0.008119777399919256,0.02071619542964746,0.04635045359381,0.09258495853722196,0.16308958700387055,0.19194324696263157,0.3144808222793652,0.48521816173849985,Coolgardie
121.46,-30.75,0.0034203304431849537,0.005644176962684801,0.008535405181691724,0.02638381393622484,0.08365706387037145,0.22481632112244268,0.45167254764180725,0.5404997417917929,0.8589624685073002,1.2361032337560964,Kalgoorlie
121.88,-33.86,0.0019416228687771386,0.0032392200978074164,0.004540730024789506,0.00939027565272157,0.016673735897386213,0.028250259968745056,0.045272909366125165,0.052250490459167756,0.08333205226652232,0.13171211096783222,Esperance
122.23,-17.95,0.0073574252255848615,0.010347498350168243,0.013584717823174353,0.025748857571276033,0.04490609597251334,0.07630701960888796,0.12313706898073921,0.14234797506155455,0.22573311726465803,0.3477172622202933,Broome
123.63,-17.31,0.007388289174591975,0.010203265337597807,0.013193670702986871,0.024426705578627906,0.04214824787726433,0.0710178901698142,0.11347333800047463,0.13058513200276584,0.20500526569902552,0.3114875626588732,Derby
128.11,-15.48,0.006343511631251576,0.008380643985931331,0.010366280397223324,0.016867900344868167,0.02641790472803397,0.0423937266874041,0.06770576924554332,0.07841637463381844,0.1274257220903123,0.20378062506336406,Wyndham
128.74,-15.77,0.0060453561807011875,0.00809166100331704,0.010131823654068846,0.017146834561466612,0.027925762195513005,0.04610452059036224,0.07469904769003861,0.08679372988773823,0.14208505107329694,0.22721418359175646,Kununurra
130.83,-12.45,0.009020704663117047,0.012369199625969234,0.01511580983955592,0.022519724297866566,0.030932956242050978,0.041762350058508105,0.05572887497522707,0.06140222994062562,0.08672402098208322,0.13031148804238998,Darwin
130.97,-25.21,0.0035731453109534668,0.005573476856350255,0.007724271044018478,0.01590929727128582,0.02907542025569145,0.051153396432624336,0.0850133917938317,0.09913642999300742,0.162186528957432,0.25682775987814643,Yulara
131.01,-25.28,0.0036209925400002745,0.005667618051615089,0.007874773411343428,0.01631936075478072,0.029960916868480725,0.05298815969340337,0.08845489838520142,0.10331901142001597,0.16922869922221087,0.26758759573370267,Uluru
133.88,-23.70,0.0010584411408264423,0.0016848606279754057,0.002501251856817875,0.005637268359479472,0.01044180188256983,0.018141913088799158,0.029723770993631587,0.034532264493209106,0.05652661597384774,0.09185401173814767,Alice Springs
134.18,-19.65,0.00032241040257971004,0.0007888056916544644,0.0013770707491958891,0.004628903519572054,0.011382509199543858,0.02535269606050038,0.05008779266539131,0.06090168597287123,0.11204908995316619,0.1938035266185737,Tennant Creek
135.86,-34.73,0.0016170320382843653,0.0027310484224533876,0.0039470097075018805,0.008780621156111591,0.016715548342671197,0.030204306799313105,0.051253127952353095,0.06003507768584995,0.10019089025106438,0.16221606565844168,Port Lincoln
136.42,-33.14,0.0021888908769742053,0.0034269671923030315,0.004744754650457482,0.009928799764993237,0.01839472716214847,0.032285574395218446,0.053075196767157155,0.06154922059156222,0.09992048520023362,0.15924558155445911,Kimba
136.82,-31.22,0.0019053347269809924,0.0028185993266684776,0.003670378073716257,0.006657622342212759,0.010808865588185399,0.016991185171808195,0.025722113739087078,0.029228644290353416,0.04471779952792283,0.06868465030734483,Woomera
136.88,-30.45,0.0018742346507848418,0.0028132690481642024,0.0037039480777623086,0.006887031088548151,0.011404020191533266,0.018296380830704305,0.028185562833097196,0.03218807256441736,0.04999119814337458,0.07760135906639266,Olympic Dam
137.56,-33.03,0.0039562127467314976,0.005670729212187897,0.007411396858386182,0.013476354259674654,0.022130379044824545,0.035230840662996345,0.05367261851554265,0.060987428083049355,0.09287839876864855,0.14045563825571988,Whyalla
137.76,-32.48,0.004597918352102361,0.006674224088267126,0.008848241012529841,0.01697577872258842,0.029611386749793356,0.04986754829194068,0.07929327163425212,0.09102928837768988,0.14176372936338746,0.2139728963658937,Port Augusta
138.01,-33.20,0.005118212871372346,0.0074994784576563,0.01008719659359307,0.01979018036987705,0.03484576800937187,0.05874827627724292,0.09290951413023492,0.10644750707824381,0.16288081193356846,0.24195725271655893,Port Pirie
138.42,-31.89,0.0064703783046010065,0.009789099416991106,0.013368428369554099,0.026856927215779685,0.04685872349553244,0.07672630754875912,0.11602493658559536,0.13092839633123265,0.1912733971087776,0.2709187469643539,Hawker
138.47,-30.54,0.004294949938760004,0.006639660326398686,0.009229991440377434,0.019321406837794822,0.03481425867163231,0.05856009146298375,0.09109734758977821,0.10382181766990671,0.15471959732447593,0.22261245537435773,Leigh Creek
138.49,-34.37,0.004074958296628537,0.006226332942411815,0.008614184981789893,0.01815977560967436,0.03374573391270827,0.05945158556165787,0.0976605413638286,0.11289867905423545,0.17800711525978036,0.2687081322493928,Gawler
138.60,-34.93,0.003240829702499061,0.005167520595708437,0.0074344704158475,0.017340107425350804,0.03490323417575356,0.06436224216951829,0.10832399068959438,0.12608084725039373,0.20507804066323257,0.3216276653571235,Adelaide
138.60,-33.21,0.006205483709514175,0.009450292229578475,0.013010179527977644,0.026603274998354944,0.04683758205759658,0.07671186956587427,0.11524605973158741,0.12966363505366346,0.18741903056286965,0.26256613677433843,Jamestown
138.70,-34.75,0.0035024316427671727,0.0055328565323003644,0.007881620556431022,0.017826745032193385,0.0346727191298273,0.06244190980078868,0.1048035116169609,0.1225255792494276,0.20518522109085632,0.3411675025021226,Adelaide max
138.84,-32.97,0.006132090068493469,0.009153557516002997,0.012395387698703717,0.02438814904126006,0.04199623847212334,0.06801313443665928,0.1028801538079812,0.11575999585143879,0.16909026059380375,0.2400574053104794,Peterborough
139.76,-37.01,0.0016024633355586296,0.0027556598838731745,0.003984130147314726,0.008744814722296365,0.016189273478025595,0.028099071114856523,0.0450886856946068,0.05190470337564282,0.0801379623963874,0.11936392714742702,Robe
140.78,-37.83,0.001971463142226418,0.0034906901483882325,0.005146402580586425,0.011536182337404454,0.021879635812651378,0.03860182338220774,0.062186811864949516,0.07155444606416078,0.10982882315305463,0.1620485841814792,Mount Gambier
141.46,-31.96,0.0010153482180212615,0.0015320685766052526,0.0021733261072959665,0.004982864416584921,0.010305539583647327,0.0211273144637651,0.04035784001208557,0.04875511437138792,0.08700103780905663,0.14518721592345046,Broken Hill
142.48,-38.38,0.0023529748108223818,0.0038427995164089512,0.00551622236146182,0.012106493550768578,0.022604036746798083,0.039071838391155314,0.06186632324585613,0.07086380520174479,0.10821203591080111,0.16015289856330564,Warrnambool
143.86,-37.56,0.0026789989271281934,0.004123672310159324,0.005724374174455131,0.011852028777030578,0.02148814539552978,0.036518348291243355,0.057045636299209064,0.06491552333492105,0.09767510667452643,0.14235224742215202,Ballarat
143.98,-38.53,0.003523517472878011,0.005495338973895931,0.007711381988341305,0.016810304587960286,0.03234829828223145,0.058152028488989434,0.09501673738900898,0.10942213973079482,0.16915327805729502,0.25142857356856774,Lorne
144.28,-36.75,0.0023581262596693584,0.0036970379212611956,0.005129411552439124,0.010334860749284873,0.018282229106251775,0.030874116503548297,0.04947607143076726,0.0570477880614612,0.09057541361545271,0.14130298124481777,Bendigo
144.35,-38.15,0.0036331129335107457,0.005644903077189351,0.007892153912848674,0.016905334333971265,0.03170048664913705,0.056657280929514824,0.09610232769113942,0.11294177108561296,0.19119658475955087,0.3127453395647482,Geelong
144.96,-37.81,0.0038316142543549877,0.0059398017508043134,0.008238752646574657,0.01691086026374073,0.029695753501252076,0.048337189577133406,0.07309171582442593,0.08227261060425856,0.12022665036654062,0.17106261363591177,Melbourne
145.13,-38.14,0.004381311243683692,0.00691011016071894,0.009707943362206779,0.02036669685985661,0.036512782749465046,0.06122666863607134,0.09683228343169414,0.11123697997365573,0.1755286804085555,0.2764981626685895,Frankston
145.40,-36.38,0.002618591298933067,0.003995291429413545,0.005476343286675918,0.010807908831257103,0.01876495990865727,0.030739936636440562,0.04725702406040317,0.05372199081921402,0.08027677047919857,0.11681808524233644,Shepparton
145.49,-38.08,0.004624201469049756,0.007355787684372581,0.010441757180039151,0.022388122709719693,0.04033978942133951,0.06645128425653805,0.10085293535254754,0.11346816046620913,0.16495980085465123,0.23271248930801822,Pakenham
145.50,-38.07,0.0046189399522593485,0.007346968563580221,0.010426947046696977,0.022327061955325345,0.04015027674436686,0.06594433332861008,0.09977544084770057,0.11220870627604898,0.16259528744274843,0.22865598147690608,Melbourne max
145.76,-16.91,0.001541938800765954,0.0024893280050672355,0.003448114646915202,0.006441273157293077,0.010956022873968513,0.01841166183696135,0.029774240551537188,0.03445006381623163,0.05493896873289166,0.08451142678997625,Cairns
145.90,-41.05,0.0017590538818519925,0.0028566938187548677,0.003949456501446609,0.008095723606446581,0.014386518752661974,0.024202607294091977,0.038273853151816264,0.04375750517890806,0.06723500070200973,0.10010995051850288,Burnie
145.92,-38.52,0.005253867377669678,0.008857095692578002,0.013464770174856464,0.03430056026372176,0.06872416119424293,0.11997846600689993,0.1881943868559822,0.21403488572448992,0.31824038820474676,0.4583925901797759,Leongatha
145.93,-38.17,0.005052956033546191,0.008345094488370884,0.01239224082193483,0.029590350512787772,0.05737696814473619,0.10149057898842273,0.16489308599886535,0.19048192512077372,0.3005033553356274,0.4573532667602125,Warragul
146.31,-36.36,0.0030103811632377535,0.004486845590565442,0.006114379785776592,0.012099496843191474,0.021174872227958472,0.03526412906732685,0.05497595265457656,0.06255320201761297,0.09435157811018385,0.1375395752102891,Wangaratta
146.40,-38.23,0.005121427542532855,0.008683204997113723,0.01341272407837128,0.03712289701186436,0.07872932487343759,0.14481303121225647,0.23724486542347706,0.27426182285895456,0.42999606340649643,0.6545901661705807,Morwell
146.79,-37.98,0.004594515238265293,0.0074033967518869976,0.010753444808785012,0.025544200582717475,0.050560180450529686,0.08906566990353464,0.14211172643409997,0.16209881382717722,0.2455390138288843,0.35819762248231246,Heyfield
146.80,-19.26,0.00026162767305998904,0.0006186398716389466,0.0010401707886325228,0.002759095550464368,0.005525154448029544,0.009866694888704218,0.016129525533811227,0.018680512750038517,0.0297168172769352,0.045973878225731846,Townsville
146.90,-36.06,0.003170241043950516,0.0047551291249539164,0.006450682781208319,0.012664666502487279,0.021935680590813487,0.03627843909333563,0.056429870846914476,0.06431982377908417,0.09784586065426223,0.14474043666861564,Albury
147.07,-38.11,0.004438787977789571,0.007108952521722488,0.010230692045389452,0.023616983318988313,0.04619196294798931,0.08326173926379468,0.13846602995113372,0.16073756392195201,0.2586552265490374,0.40370123374139977,Sale
147.13,-41.43,0.0011812885796969321,0.001867845395449485,0.002757142098132945,0.005936238544940123,0.0108120333417673,0.018534126741314345,0.029626075721097638,0.034041150327008815,0.05295237711872256,0.07950727840131581,Launceston
147.33,-42.88,0.0007195247891458039,0.0013779667658318053,0.0022134431904664493,0.005686478722067066,0.011003247190937713,0.019443012417792685,0.03133747195781169,0.03607974590217256,0.055841351427163864,0.08327715227893141,Hobart
147.35,-35.13,0.003682043279420446,0.005519357119303545,0.007416019684555511,0.014198717713633992,0.024018543669160286,0.0386047080160233,0.05784887810856948,0.06511354567236968,0.09462870518513901,0.1336410260368972,Wagga Wagga
148.60,-32.25,0.0017723532667191157,0.0028790756179687873,0.0039910826075130815,0.008363102441461417,0.01539270889316511,0.026911541380705395,0.04342495819813961,0.05002070860565988,0.07744593760066545,0.1149204621527231,Dubbo
149.10,-33.28,0.003875092747441208,0.0058759277270923164,0.007973013416446564,0.015770870505720357,0.02771522449962533,0.04604830109074566,0.07169592943754065,0.0815070251490998,0.12242571095785808,0.177986270784277,Orange
149.13,-36.23,0.003925403373984674,0.00629905765775662,0.009049598623800557,0.020277707594798494,0.03754724316303374,0.06222499717734247,0.09436105854319461,0.1064289734052341,0.15383671973802934,0.21549950577311974,Cooma
149.13,-35.30,0.005489321153762249,0.008490083617713176,0.011829097513739792,0.025303422192947813,0.04767521010067425,0.083473418650207,0.13276370852903793,0.15161374675217162,0.22619526458193806,0.32266185407512155,Canberra
149.16,-21.15,0.0001221904190580662,0.00038208495207360044,0.000724500368355734,0.002149133219814335,0.004809415805571036,0.009161506156271353,0.01584172949838835,0.018632278561746485,0.030977943004860148,0.049601104258075374,Mackay
149.58,-33.41,0.0038941971255301512,0.0057904258588795665,0.007720819163255209,0.014573023841654306,0.02453484088662071,0.03954884820429924,0.06004118257530615,0.06799263347991803,0.10090266581282013,0.14564371043998575,Bathurst
149.71,-34.75,0.005358807744484412,0.008241539109901275,0.011417814092104767,0.023811942117738377,0.04335616225379544,0.0732911684225433,0.1123265983142222,0.12690066032772418,0.18557017995076114,0.26163020156775496,Goulburn
150.31,-33.71,0.003694842076379833,0.005529355940677219,0.007429736899466948,0.014398425168993007,0.02504797926238164,0.041647441799392095,0.06478153909360615,0.07390844634216621,0.11066751644752089,0.16030353000995642,Katoomba
150.45,-34.45,0.003840513106184957,0.005802591124559409,0.007838482126802786,0.015264599503337771,0.02638897767454304,0.043161759128308726,0.06625174178142876,0.0752628875211857,0.11201257742389475,0.16208733721045834,Mittagong
150.50,-23.38,0.00038692071746294,0.0007630933824601217,0.0011696734260305576,0.0029255207568744954,0.005636202849567479,0.010015353610727298,0.01654137931722474,0.019247313861347294,0.03123194147521967,0.04947507846043031,Rockhampton
150.70,-34.06,0.0034752392249895125,0.005287076758111285,0.007197549668289311,0.01435067423019981,0.025505500703137226,0.04305654014700504,0.06777770643831327,0.07741697632596233,0.11698204252709353,0.1707917832467568,Camden
150.70,-33.75,0.0033587283269948314,0.005075126728624277,0.006844756902533121,0.013312781856645209,0.02306658501790187,0.03840628461315878,0.06007488822658543,0.06864949289148554,0.104633835188038,0.15436970624783025,Penrith
150.74,-33.59,0.003244715155548208,0.004883838714494717,0.006581038136588665,0.012774295951712722,0.02211523727790722,0.03681558128705595,0.05772209174730824,0.06597943537509963,0.1009750386762648,0.14939506754677698,Sydney max
150.90,-34.41,0.003217778965690173,0.0049518198757844125,0.0067969948253970795,0.01377181371419314,0.024422209664374972,0.0408551192168278,0.06336730937517802,0.07216863183015403,0.10761638300356732,0.15512058414755292,Wollongong
150.93,-31.08,0.0012499114365273581,0.001992787577269908,0.002962348887340017,0.006238002080258209,0.011400853201744098,0.019855749079638833,0.032351837875835385,0.03745693636804281,0.059001718734338786,0.08949067830079499,Tamworth
151.20,-33.86,0.002842635696903461,0.004367799101014813,0.006019232868481917,0.0120348480464371,0.021066595021397704,0.034840648042618695,0.05383699855639024,0.06103182665327976,0.09109572252207172,0.13166592057394244,Sydney
151.25,-23.85,0.0006058757475512221,0.0011559102429566407,0.0017517145121306093,0.004390017762226431,0.008292976096397585,0.014430057616247861,0.0233594312357658,0.02701077380091397,0.04307378300064964,0.06800975910719632,Gladstone
151.35,-33.41,0.00258959935013065,0.004096661867063088,0.005713722988084515,0.011655874041984702,0.020807503261306454,0.03513060547002742,0.0552550738852754,0.06300820784376956,0.09559721153400078,0.1400280197162339,Gosford
151.55,-32.73,0.0021445887296571314,0.0036587540838888388,0.005350439307038248,0.012163425301102676,0.023339345808454214,0.04098458563971704,0.06537955638289904,0.07497777445583376,0.11400367599758127,0.16779921482870164,Maitland
151.78,-32.93,0.00201814414232965,0.003467226021625619,0.0050512884606697585,0.011144922335864437,0.020861788421334092,0.036224499348372775,0.05760836337356427,0.06586264948712951,0.09995240252585821,0.14539227829374404,Newcastle
151.95,-27.56,0.0005567016501243267,0.0010375134384986331,0.001533870542958289,0.0038492468311028157,0.007455825672910081,0.013233261028270629,0.021719147882580534,0.025165698879011676,0.04005470362553727,0.06143741674007663,Toowoomba
152.35,-24.86,0.000869364911757466,0.001606876924360018,0.002609751766229337,0.0062651540363458155,0.011793125560843493,0.02053764196425061,0.03304381214472855,0.038065136997788476,0.05904505520261497,0.08862286021448967,Bundaberg
152.45,-31.91,0.001087115139011932,0.0017931774445332051,0.002743772656077558,0.006279716854067391,0.012001857454463345,0.02150323483371052,0.03568572023686503,0.04137196408482189,0.06600963517696808,0.10150941933654159,Taree
152.61,-27.41,0.0004877307613161975,0.0009649608997746792,0.0014936447420425077,0.004109744169922952,0.008574328465885137,0.016103647003793235,0.02743737109599593,0.03193885806104261,0.05165225541944152,0.07942013791157514,Wivenhoe
152.91,-31.43,0.0007124447604654583,0.001239337830987052,0.0018748379522822085,0.004898613807519947,0.010359011684042817,0.02005878483951378,0.034758917143743094,0.04070148790827267,0.06636965467707416,0.10369773623635571,Port Macquarie
152.93,-29.68,0.000451574866220892,0.0008610380954127479,0.0012955253522976518,0.003263728159602338,0.006318730742851992,0.011183290522018156,0.01822428896563134,0.021011353973969228,0.032971615410755044,0.050071727544582625,Grafton
153.00,-27.29,0.00042645309954629165,0.0008823017459354477,0.001407609308986708,0.004003026005554652,0.008429920237631752,0.01577349712318934,0.02666359910767244,0.03094395862243154,0.0496147621150211,0.07624245576179108,Brisbane max
153.02,-27.47,0.00040383637348560586,0.0008365034071897544,0.0013392180418342228,0.003791748859008508,0.007981565931317634,0.014968064659912898,0.025343666749396643,0.029492478456013348,0.047362021953149744,0.07295673933091751,Brisbane
153.08,-26.40,0.000538245336321202,0.001082954165107768,0.0016796253327904884,0.004503484666975215,0.008967713692620026,0.016185303179405128,0.026776255854639743,0.03091809625874922,0.04889211554670791,0.07446040386019981,Noosa
153.11,-30.30,0.0004603455969411285,0.0008687507425123543,0.0013122519249696982,0.003363977753849699,0.006702434535904425,0.012137865187883536,0.020120009097587082,0.02327382653140072,0.036927419842609915,0.0561844813611564,Coffs Harbour
153.28,-28.81,0.00031575804087066733,0.0006481666153297821,0.0010480442787268664,0.002752517038235935,0.005661303217707354,0.01039267206623143,0.017256922324840815,0.020017312799869357,0.03171390157049585,0.048473858211594556,Lismore
153.43,-28.02,0.00029069701072277957,0.0006281475181842014,0.0010558462281647942,0.0030111603952646293,0.00626054831329357,0.01151654823737415,0.019128834601354883,0.022078831358539195,0.034843698531037054,0.05292220743635171,Gold Coast
153.54,-28.18,0.00025949263311811463,0.0005801523318573461,0.000991191077814647,0.0028187886197415706,0.005994857639579739,0.011165652311088101,0.018698959428723672,0.02165259472158366,0.03441412489290354,0.052637343191572705,Tweed Heads
